country,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL
2003-11,4.7,-7.6,-7.6,30.3,8.4,6.6,12.5,7.5,18.9,12.6,5.1,0.2,-13.8,51.7,36.3,44.4,-33.7,-12.8,1.2,27.9,-11.5,16.5,14.7,-2.3,-9.0,27.2
2003-12,28.8,9.0,14.6,30.4,16.0,9.8,12.5,6.4,17.0,9.5,-20.9,1.1,-22.5,52.2,27.6,26.2,-18.9,3.4,18.5,38.7,13.4,26.5,20.5,-2.0,-8.4,29.5
2004-01,31.3,5.5,30.5,32.5,4.1,7.8,8.1,10.7,13.2,16.0,-14.9,2.6,-6.7,57.3,32.3,22.7,-13.3,-0.8,12.5,33.0,5.3,27.0,16.9,-2.4,-5.3,30.0
2004-02,17.2,4.7,28.8,33.4,9.3,9.6,11.0,16.6,14.0,7.6,-4.9,8.7,-7.4,38.8,34.7,12.5,7.8,-0.8,11.3,29.9,4.9,19.1,13.5,-0.9,-3.4,22.6
2004-03,31.6,4.3,54.6,19.6,2.8,2.9,4.7,3.0,13.6,0.8,-9.9,9.0,-22.9,34.5,25.4,2.6,-28.8,-6.5,7.5,28.6,0.4,21.2,11.4,0.6,-2.7,27.0
2004-04,39.9,3.6,50.9,35.9,8.3,10.0,9.5,9.6,14.4,12.1,16.1,6.6,-12.2,55.2,43.4,10.5,21.5,-0.8,15.7,44.2,3.5,24.3,16.8,2.0,0.6,24.4
2004-05,34.1,7.3,58.8,29.8,15.5,10.3,10.0,5.5,14.4,15.4,2.1,3.8,-5.8,55.9,38.8,15.7,7.8,-1.5,10.1,29.5,2.2,22.9,16.7,1.4,-0.8,31.8
2004-06,13.5,25.5,38.1,27.8,6.5,7.2,5.4,8.1,12.7,12.9,4.1,3.1,-7.2,49.1,30.8,11.0,5.4,0.3,13.3,30.6,9.1,22.8,15.5,0.5,0.3,37.1
2004-07,43.4,19.4,77.3,44.2,10.9,10.3,14.0,11.7,24.3,8.4,0.1,-6.9,-23.1,41.5,33.4,15.7,-51.8,-9.4,4.3,22.2,0.0,22.5,21.6,3.6,6.0,32.6
2004-08,36.4,22.5,55.3,30.6,18.3,11.3,12.9,8.0,15.0,0.7,3.1,7.3,-27.5,36.9,12.7,19.8,-52.4,2.6,18.9,36.4,17.6,31.6,18.7,1.9,1.5,33.2
2004-09,33.5,15.1,32.0,39.1,7.4,11.6,3.6,17.4,11.7,9.7,3.1,-1.0,-4.6,32.8,51.1,22.5,-23.6,2.8,15.1,28.9,13.7,26.5,19.3,2.4,3.7,34.3
2004-10,35.7,8.4,41.3,41.7,19.4,15.9,15.7,30.9,13.5,8.5,5.1,10.9,-2.5,39.1,25.2,9.3,-10.4,-10.2,-0.2,17.3,-7.6,27.3,9.0,4.6,10.1,33.1
2004-11,7.2,30.6,31.7,29.3,4.3,5.3,12.0,9.3,17.8,2.7,-11.9,13.2,-11.7,32.9,34.2,17.0,-8.7,0.0,7.3,19.6,2.4,14.1,9.3,2.4,1.7,35.1
2004-12,22.6,30.1,30.4,35.8,11.0,11.0,11.7,22.4,13.7,6.9,-6.9,13.1,-8.5,42.4,12.8,11.2,-12.8,-13.7,1.8,24.0,-5.0,11.7,12.4,6.4,11.0,24.9
2005-01,3.2,6.5,33.9,24.1,18.4,10.3,5.5,6.1,11.7,3.0,-2.9,12.6,-11.8,33.4,27.4,8.7,-11.7,11.9,15.8,32.7,2.9,31.9,18.4,5.9,12.0,30.9
2005-02,32.9,4.2,17.9,20.8,11.7,7.0,7.8,6.9,11.5,15.8,6.1,6.6,-7.5,61.5,41.5,13.5,-16.4,-3.2,9.8,24.3,8.3,22.7,13.8,4.8,5.9,29.7
2005-03,29.1,48.5,33.9,32.6,12.0,10.7,13.8,9.2,12.6,13.1,1.1,4.0,6.1,37.3,30.5,8.9,-3.8,-9.3,2.3,18.7,-2.6,16.7,12.3,6.7,9.2,27.6
2005-04,33.5,27.4,48.8,19.2,5.5,4.1,12.2,9.9,12.4,10.1,15.1,6.5,-5.2,42.1,40.4,3.7,-27.2,-6.1,7.6,26.5,2.5,27.7,11.0,2.7,4.0,32.1
2005-05,14.5,29.1,34.8,24.4,6.7,4.9,9.1,10.2,16.5,4.4,18.1,16.8,-3.8,33.9,35.7,24.4,-10.3,4.8,20.0,39.5,15.8,15.0,12.2,4.1,5.2,38.2
2005-06,34.5,46.7,38.6,35.3,7.5,10.4,11.1,19.4,11.6,8.3,9.1,9.1,-5.2,39.1,25.8,8.1,-6.7,-0.6,9.0,19.6,8.1,20.1,-10.3,3.2,2.4,34.8
2005-07,38.9,33.9,43.5,26.5,-2.9,3.1,7.7,3.3,14.2,12.6,22.1,10.2,-4.1,52.0,31.3,17.6,-20.7,-18.8,-0.7,27.7,-11.1,25.0,4.6,2.6,2.3,39.7
2005-08,2.5,20.3,24.9,33.5,22.7,14.8,12.3,21.6,11.7,9.8,2.1,5.3,-4.5,39.1,40.7,10.1,-1.2,16.2,17.9,27.3,10.2,31.7,14.7,-1.1,-5.7,43.3
2005-09,4.1,33.7,34.6,15.6,15.0,5.8,14.2,6.3,13.3,11.7,3.1,7.1,3.3,38.9,21.9,13.5,-6.6,-8.9,5.5,27.0,-1.4,28.7,5.3,-5.6,-17.7,52.5
2005-10,26.1,12.3,29.9,18.0,21.9,9.1,2.2,4.6,12.6,2.6,0.1,5.9,-14.5,28.2,31.5,18.4,-30.3,5.7,9.3,25.2,-3.0,30.3,15.8,-2.8,-9.2,42.4
2005-11,23.1,28.4,43.7,36.9,20.3,14.8,11.8,19.2,12.9,10.1,-5.9,2.2,-14.7,47.1,37.0,13.8,-19.8,13.0,21.3,34.2,16.6,31.0,29.9,3.1,-0.3,29.1
2005-12,-0.1,26.2,54.0,38.6,16.4,14.0,12.6,15.6,13.1,9.3,-7.9,4.1,-10.5,42.6,26.8,20.1,-28.6,18.4,27.3,42.3,21.3,29.6,28.6,6.4,6.2,31.6
2006-01,12.7,-3.7,37.7,38.5,28.0,15.3,17.4,16.0,20.6,8.3,1.1,1.6,-3.8,30.5,33.4,9.6,1.0,16.3,30.3,45.6,29.2,24.7,25.1,6.3,8.3,35.4
2006-02,-13.6,18.6,40.7,37.7,16.4,13.5,18.4,15.6,13.6,15.8,6.1,6.6,-7.5,61.4,41.4,13.5,-16.6,23.1,29.6,37.8,27.8,30.5,29.9,4.9,8.6,39.2
2006-03,15.1,-4.7,47.3,38.0,14.9,13.1,14.6,15.4,13.7,18.4,10.1,5.0,5.1,55.2,36.6,19.1,3.3,20.3,26.5,38.4,20.8,27.2,31.7,3.1,1.1,41.0
2006-04,4.5,12.0,34.6,27.6,13.6,9.2,10.5,11.7,13.7,15.4,22.1,-0.5,1.7,44.0,47.5,19.8,-9.0,17.0,25.0,41.2,16.7,25.6,22.7,5.5,1.3,35.7
2006-05,1.5,6.5,26.8,31.9,18.7,13.1,9.2,16.7,11.3,10.1,0.1,-10.2,-20.8,40.9,35.7,15.3,-51.3,9.6,20.0,28.5,22.0,30.0,24.5,1.0,-1.6,44.4
2006-06,13.4,10.4,36.1,27.1,19.7,10.3,6.0,10.4,15.8,21.9,15.1,-6.8,7.8,51.1,38.7,16.2,3.2,15.9,20.2,30.0,14.6,27.0,27.6,-3.7,-8.2,44.5
2006-07,-17.6,-14.5,31.5,21.6,11.5,6.4,5.8,13.8,14.0,27.7,13.1,-14.8,2.9,65.6,44.3,19.5,5.4,29.7,29.4,29.3,29.2,28.6,24.7,-0.2,-4.7,42.3
2006-08,-3.3,1.1,35.9,26.2,16.6,8.4,3.5,15.6,17.7,15.9,10.1,0.3,0.6,47.3,30.8,12.3,-11.0,25.9,31.8,40.1,29.3,31.9,35.9,-4.2,-13.9,49.8
2006-09,16.1,22.7,58.3,25.5,17.2,8.3,6.9,11.0,17.9,17.1,1.1,-3.9,-4.7,52.0,58.7,18.5,-7.6,23.2,32.0,45.4,27.3,38.2,17.7,-3.1,-10.1,49.6
2006-10,-14.7,7.5,30.3,30.9,17.9,10.0,8.5,18.7,18.9,14.0,-9.9,1.9,0.4,43.3,35.7,22.4,-7.2,23.1,29.2,32.7,31.9,24.8,37.9,-2.1,-7.6,54.8
2006-11,-34.6,-6.5,38.5,26.9,17.0,7.6,5.3,15.3,21.0,13.8,-2.9,2.1,6.3,37.2,46.9,18.5,-8.9,22.0,28.3,35.9,27.0,36.0,34.6,-4.0,-3.0,46.9
2006-12,-8.1,-10.9,12.0,33.6,7.7,9.5,14.3,19.0,12.8,18.7,14.6,-6.0,2.5,47.6,53.8,17.5,-0.5,24.3,32.7,42.8,31.0,32.2,31.0,-1.5,-1.1,39.8
2007-01,15.7,3.5,18.4,42.3,3.1,8.4,4.3,18.6,20.1,17.7,15.4,12.4,8.4,57.1,28.2,22.6,2.9,23.6,34.2,45.5,33.5,34.4,32.4,-1.1,-2.8,44.1
2007-02,-12.3,-4.0,9.6,23.2,12.8,4.8,6.2,6.9,21.6,22.0,20.8,-0.4,19.8,45.9,49.0,27.9,6.9,9.2,22.6,41.4,17.4,30.6,26.7,-1.5,-8.9,49.0
2007-03,-15.8,-0.1,4.2,18.3,8.1,3.2,-0.5,5.2,16.9,16.2,18.4,4.3,4.5,48.4,37.4,22.8,2.2,9.3,17.3,30.5,12.3,33.2,20.6,-5.7,-14.3,47.9
2007-04,-7.8,-11.0,-1.2,29.3,9.2,9.2,6.4,15.9,10.9,16.8,25.8,5.5,9.7,46.4,35.5,32.1,-5.8,18.7,27.9,38.9,26.2,28.1,26.0,-10.9,-26.0,43.5
2007-05,-22.4,-3.7,22.8,24.4,-2.9,3.3,15.2,5.8,11.6,18.9,32.3,6.0,8.0,54.6,39.4,21.5,4.2,9.6,18.1,24.6,20.0,32.9,19.9,-0.8,-11.3,28.9
2007-06,-15.7,4.2,2.0,21.9,18.4,9.6,11.7,10.9,11.5,9.4,8.6,2.7,-4.3,35.2,46.3,27.5,-13.4,13.7,24.7,46.9,13.6,28.2,32.4,-1.9,-7.9,31.9
2007-07,-29.3,-19.2,-11.8,31.7,11.3,9.8,12.8,22.8,13.7,13.4,10.2,9.4,4.2,45.4,34.0,18.9,1.7,21.3,31.1,43.2,28.8,28.1,15.8,-6.5,-18.6,36.1
2007-08,-16.8,-14.0,4.1,30.7,-0.5,6.5,11.3,22.1,10.8,13.1,11.0,10.5,3.6,46.2,44.0,18.4,-1.4,-2.8,10.8,22.6,12.5,25.6,11.0,-5.4,-16.9,27.4
2007-09,-38.5,-32.9,5.2,28.9,13.5,9.8,15.1,17.5,13.2,16.6,5.6,13.2,9.4,53.6,36.4,25.8,-5.0,21.8,24.5,33.8,18.0,29.2,31.8,-5.6,-15.8,26.0
2007-10,-50.5,-27.0,-21.9,30.3,20.2,13.0,12.5,10.5,11.6,16.3,8.3,7.7,11.1,45.5,31.6,20.8,4.4,17.2,30.5,43.9,30.5,29.8,25.2,-5.2,-20.8,31.3
2007-11,-24.8,-34.0,-9.8,20.1,1.5,3.1,10.7,0.2,12.4,16.1,4.2,1.9,9.1,41.1,44.0,24.5,6.2,16.0,29.9,46.2,27.3,26.0,22.5,-11.7,-27.1,42.7
2007-12,-37.3,-15.3,-17.1,17.0,6.0,4.3,9.8,8.5,10.2,8.5,-5.1,8.4,-0.4,34.2,30.3,18.2,-3.5,10.2,20.8,34.9,17.2,23.1,20.9,-11.0,-26.0,43.5
2008-01,-47.6,-11.1,-16.3,1.9,0.9,-5.2,9.2,-7.2,18.3,16.9,15.8,6.6,8.6,48.9,32.9,25.7,10.1,4.5,12.0,24.8,6.8,22.7,17.9,-12.0,-26.5,40.6
2008-02,-43.3,-22.7,-4.9,23.9,12.1,8.4,6.9,6.0,10.7,6.4,5.7,6.8,1.7,24.3,26.2,16.0,5.8,5.3,10.9,23.1,4.2,19.9,19.4,-10.6,-24.4,37.0
2008-03,-64.1,-28.2,-38.6,17.5,6.3,4.3,8.3,3.6,11.0,17.3,13.7,1.3,11.9,41.3,34.7,17.4,6.7,-3.0,7.5,19.8,5.7,29.0,19.8,-12.3,-26.3,39.3
2008-04,-78.6,-64.9,-51.6,9.8,-12.9,-8.2,0.7,-5.6,21.6,11.6,-7.0,10.3,6.9,38.0,20.3,11.0,-6.2,-13.9,0.7,20.9,-4.9,19.3,24.4,-15.5,-32.1,42.7
2008-05,-57.5,-32.9,-26.3,16.3,-0.7,0.7,10.6,-2.1,13.4,6.5,-0.1,14.9,2.9,31.4,28.8,27.2,-6.1,-6.7,5.5,23.0,0.2,22.1,16.6,-10.1,-25.0,19.0
2008-06,-67.8,-31.2,-40.9,4.7,-5.2,-5.5,5.1,-8.4,16.1,4.5,-10.4,11.0,-4.9,29.4,26.3,27.1,-4.8,-17.5,-3.0,16.1,-7.8,20.4,14.5,-18.7,-42.5,11.5
2008-07,-75.5,-47.4,-27.3,4.8,-8.2,-7.6,7.2,-7.5,19.5,4.7,-10.8,10.2,-8.6,32.8,26.9,32.4,-16.0,-21.7,-7.9,9.8,-11.8,16.9,11.5,-21.2,-44.5,6.0
2008-08,-85.0,-38.8,-38.5,8.0,-5.1,-4.7,7.2,-8.4,16.9,1.7,-20.3,14.7,-6.6,26.5,24.1,28.2,-18.7,-23.6,-6.6,16.9,-13.3,12.2,5.5,-19.2,-32.4,7.0
2008-09,-71.9,-37.7,-39.8,2.5,-6.1,-6.8,6.0,-11.5,16.9,2.6,-22.2,14.1,-6.5,28.4,28.4,25.7,-20.5,-20.6,-5.6,14.0,-10.1,10.9,5.2,-17.0,-34.3,3.5
2008-10,-74.2,-42.8,-71.4,-9.4,-13.4,-15.9,0.1,-20.1,24.7,-10.0,-29.4,18.7,-27.1,15.7,14.4,17.2,-50.7,-37.9,-20.3,2.8,-25.8,9.2,0.0,-27.8,-45.6,0.7
2008-11,-79.2,-39.7,-71.7,-15.3,-30.5,-24.1,-2.4,-29.8,26.4,-11.4,-36.6,22.5,-24.8,13.2,17.1,11.7,-47.7,-43.9,-25.7,-1.6,-31.6,5.5,-4.6,-26.9,-46.6,-4.8
2008-12,-73.4,-41.6,-75.9,-12.4,-28.5,-22.2,-1.3,-25.8,25.8,-15.8,-54.2,21.3,-39.2,12.9,9.6,2.0,-65.8,-43.0,-25.3,-2.0,-30.8,-1.5,-14.6,-26.0,-48.2,-6.7
2009-01,-84.0,-50.0,-83.2,-22.5,-37.3,-30.1,-9.9,-38.1,30.5,-14.2,-58.9,25.0,-32.1,14.6,9.2,-0.4,-56.1,-43.9,-26.9,-5.2,-31.7,-8.3,-23.7,-26.6,-53.2,-8.7
2009-02,-89.5,-45.1,-93.1,-28.0,-40.5,-33.0,-12.2,-41.5,30.4,-24.9,-75.0,32.7,-43.9,2.0,5.3,-6.6,-82.1,-50.8,-30.9,-5.1,-36.8,-12.7,-29.6,-30.3,-54.4,-9.1
2009-03,-88.8,-42.2,-100.6,-32.2,-49.2,-36.8,-14.8,-47.9,29.1,-21.1,-68.1,28.8,-39.1,4.6,5.0,-8.8,-75.8,-47.7,-27.4,-0.6,-34.0,-15.7,-32.5,-32.3,-57.7,-7.6
2009-04,-83.6,-49.1,-95.5,-31.6,-52.1,-38.6,-13.2,-44.9,32.2,-24.1,-55.2,24.3,-54.8,7.0,12.1,-10.3,-96.5,-49.9,-28.7,-0.4,-35.9,-13.2,-31.1,-31.1,-43.5,-7.9
2009-05,-81.3,-36.1,-93.4,-34.0,-50.8,-38.0,-11.6,-47.5,29.0,-22.3,-38.3,21.6,-54.9,9.5,12.6,-8.5,-97.0,-40.1,-22.3,3.2,-29.9,-12.1,-27.2,-32.6,-47.8,-8.3
2009-06,-60.1,-25.2,-81.5,-21.9,-40.9,-28.9,-10.8,-35.8,24.0,-14.3,-34.2,18.7,-39.6,15.3,15.5,-7.6,-69.7,-28.7,-10.7,13.6,-17.0,-7.4,-23.3,-26.7,-24.0,-6.9
2009-07,-63.4,-34.6,-82.8,-28.2,-50.4,-34.5,-10.9,-40.5,24.8,-8.5,-25.6,15.4,-34.8,24.6,19.8,-4.7,-66.1,-33.0,-14.6,10.9,-21.6,-8.0,-21.2,-30.7,-36.2,-5.8
2009-08,-65.0,-30.7,-85.3,-26.7,-41.0,-30.5,-10.6,-35.1,23.7,-10.0,-24.7,17.0,-33.4,20.3,16.9,-9.6,-63.4,-27.2,-10.9,11.6,-17.1,-7.4,-21.0,-31.1,-40.2,-4.8
2009-09,-65.7,-32.0,-73.2,-19.5,-34.3,-25.1,-7.0,-34.1,21.6,-4.5,-30.9,11.3,-29.9,27.8,29.1,-2.1,-58.1,-26.5,-7.5,19.0,-15.0,-10.0,-22.3,-27.8,-27.3,2.0
2009-10,-63.9,-38.4,-61.4,-16.3,-30.1,-21.7,-8.8,-29.4,18.9,-2.2,-34.1,13.9,-19.0,26.4,23.6,-3.9,-44.8,-16.5,-0.2,23.9,-8.0,-6.2,-22.0,-25.1,-19.5,1.4
2009-11,-75.7,-36.0,-68.1,-15.8,-36.7,-25.5,-7.1,-32.3,24.0,-4.7,-31.4,9.0,-32.6,27.6,32.6,2.5,-61.3,-18.8,-2.9,20.2,-10.1,-6.3,-20.5,-28.6,-31.2,4.8
2009-12,-71.8,-34.7,-61.4,-11.3,-32.2,-20.7,-3.1,-24.6,18.7,1.0,-15.6,7.4,-23.8,34.3,26.6,7.5,-42.2,-16.8,-0.5,23.1,-7.7,1.5,-10.9,-29.6,-29.5,2.2
2010-01,-70.3,-32.0,-49.1,-2.7,-26.9,-17.6,-2.5,-24.5,23.0,3.5,9.3,10.9,-14.6,36.1,27.3,7.5,-23.6,-13.1,5.3,33.6,-4.7,8.3,-2.2,-22.2,-5.4,4.6
2010-02,-65.9,-30.3,-55.7,-5.3,-24.8,-16.7,-2.1,-22.1,19.8,6.7,25.4,7.0,-12.5,39.4,36.7,9.5,-21.3,-5.0,10.6,33.3,3.6,11.8,2.2,-21.8,-9.3,7.2
2010-03,-54.9,-23.6,-54.3,-5.8,-26.4,-16.4,-3.6,-21.1,16.9,10.9,21.9,-0.9,-12.7,44.6,39.5,9.9,-20.8,-5.2,10.0,31.8,3.3,11.9,4.4,-23.5,-21.1,6.5
2010-04,-53.0,-32.2,-33.4,0.9,-22.4,-13.3,-1.7,-13.5,18.5,10.9,14.6,-1.2,-14.5,46.0,45.2,15.5,-26.1,0.1,13.7,33.6,7.5,9.9,-1.6,-22.3,-16.0,9.8
2010-05,-51.9,-18.7,-9.7,3.5,-19.4,-10.9,0.2,-14.3,16.7,12.7,8.2,-3.0,-13.1,48.2,44.4,21.4,-20.2,4.8,18.9,42.3,9.6,5.9,-3.2,-18.8,-8.9,12.4
2010-06,-52.5,-9.2,-15.4,-1.3,-19.3,-11.4,-2.6,-14.1,13.6,13.1,-6.4,-0.7,-6.5,45.2,38.3,13.6,-3.2,8.5,21.0,38.2,16.2,5.1,-6.7,-18.3,-7.8,17.4
2010-07,-47.5,-17.5,-9.4,-1.9,-26.5,-15.4,-0.9,-16.9,17.8,13.5,2.8,-2.0,-11.4,50.0,39.7,13.4,-17.8,9.6,21.9,40.1,15.9,7.0,-1.2,-17.4,-7.4,20.7
2010-08,-49.6,-17.7,-18.9,2.0,-15.9,-10.8,0.3,-11.7,18.4,9.0,-0.3,-1.9,-19.3,44.4,37.9,14.0,-24.6,5.4,18.2,38.3,11.0,7.0,-1.7,-21.9,-16.2,23.9
2010-09,-47.7,-16.5,-19.4,-8.3,-20.2,-15.5,-2.7,-18.7,17.9,10.6,-4.4,1.6,-10.5,43.9,39.3,15.8,-17.1,-8.1,7.3,28.4,1.7,7.9,0.2,-24.8,-29.4,24.9
2010-10,-39.9,-22.8,-35.7,-11.1,-16.7,-14.5,-6.0,-19.1,15.7,9.8,5.4,2.7,-6.5,38.5,34.1,17.7,-12.2,-8.6,3.8,21.7,-1.6,6.2,-4.9,-32.5,-42.3,24.3
2010-11,-54.9,-21.5,-37.4,-13.7,-24.4,-17.2,-6.3,-18.5,13.6,11.9,1.7,1.7,-2.4,39.8,41.4,24.7,-3.2,-9.2,1.5,15.8,-2.1,7.1,-2.4,-34.7,-45.7,21.0
2010-12,-47.2,-14.8,-34.2,-4.9,-21.2,-12.5,-1.6,-14.7,11.5,13.9,2.5,-0.6,-5.0,46.1,34.4,20.1,-5.2,-14.8,0.3,22.0,-6.3,8.0,-1.7,-36.3,-40.2,18.4
2011-01,-38.9,-19.5,-32.0,-6.1,-16.3,-11.5,-3.5,-14.2,12.2,19.2,9.6,1.1,8.0,50.8,37.5,25.8,14.8,-4.7,7.6,25.4,2.3,10.9,1.9,-34.5,-31.5,23.0
2011-02,-45.7,-19.2,-29.8,-4.9,-14.1,-9.3,-0.2,-15.0,9.0,23.6,15.8,-3.6,12.2,55.0,48.3,28.9,19.3,-2.1,11.3,29.9,6.3,13.1,4.2,-34.0,-28.0,24.1
2011-03,-38.9,-15.6,-15.5,4.4,-11.9,-6.1,2.9,-10.7,10.7,23.4,20.0,-6.3,10.1,53.7,47.2,35.9,18.7,0.2,14.0,34.0,7.8,11.3,4.6,-24.5,-13.3,26.4
2011-04,-39.0,-24.8,-20.7,-3.3,-21.2,-11.1,0.4,-14.9,8.9,22.9,28.3,-2.3,13.5,53.0,48.1,30.4,17.5,-3.6,10.2,30.1,4.2,17.0,8.0,-26.0,-22.3,22.3
2011-05,-29.2,-4.2,-21.9,-2.6,-20.1,-10.2,1.7,-17.2,8.0,13.0,17.1,-2.9,1.6,34.4,29.7,21.7,11.5,-4.9,8.7,28.7,2.3,14.0,7.4,-24.7,-14.1,19.0
2011-06,-24.6,-21.2,-33.9,-6.1,-19.8,-11.2,-1.9,-16.4,7.8,10.7,13.1,2.5,-7.8,42.5,32.0,15.6,-4.9,-3.1,8.4,22.8,5.5,16.6,10.2,-25.3,-15.7,21.8
2011-07,-19.3,-12.2,-29.4,-8.6,-27.5,-17.0,-1.2,-19.0,14.8,5.9,10.1,12.7,-7.6,38.0,21.6,24.5,-5.6,-6.2,4.5,24.0,-4.3,14.2,6.4,-27.9,-25.1,28.1
2011-08,-25.7,-14.2,-29.6,-6.5,-20.1,-15.0,0.0,-15.1,18.4,3.2,4.1,14.4,-2.7,26.8,35.4,22.0,-15.8,-10.0,5.8,30.0,-2.5,11.3,1.8,-26.6,-23.5,26.1
2011-09,-34.4,-16.2,-44.0,-4.8,-15.4,-10.2,1.7,-15.6,10.4,8.3,2.1,-2.5,-6.3,28.6,31.8,14.2,-6.4,0.5,8.8,21.9,4.0,13.7,12.1,-27.2,-23.1,29.3
2011-10,-28.8,-10.2,-24.4,4.2,-8.6,-6.4,1.7,-10.4,14.7,19.6,30.1,4.1,0.8,61.9,40.8,21.8,0.8,1.2,14.0,33.5,7.3,21.4,11.0,-20.2,-10.9,29.4
2011-11,-10.7,0.8,-34.4,2.9,-13.1,-10.0,3.2,-9.4,19.7,6.2,15.1,13.3,-9.2,40.9,24.4,8.0,-16.6,-6.9,7.9,30.0,0.5,17.6,10.9,-23.3,-21.9,28.4
2011-12,-23.6,-7.1,-10.4,-4.4,-20.3,-13.2,1.3,-13.1,14.8,9.1,11.8,10.1,1.6,35.8,43.5,27.6,-8.8,-7.9,4.0,16.3,3.6,16.0,6.5,-32.1,-35.4,30.2
2012-01,-11.7,-3.0,-3.0,-0.2,-13.8,-11.4,1.6,-15.8,20.1,16.3,19.2,3.0,5.8,46.1,40.7,29.0,-6.3,-10.7,4.4,19.5,4.5,12.1,17.2,-29.3,-31.0,31.2
2012-02,-7.4,-4.0,-11.7,0.4,-11.1,-9.5,1.8,-12.3,17.8,8.5,12.1,4.3,-4.8,34.6,34.5,19.4,-20.9,-2.5,13.4,38.8,3.8,25.5,0.5,-28.1,-25.2,27.1
2012-03,-27.3,-29.8,-26.7,4.2,-13.5,-8.7,2.4,-11.5,16.7,8.3,22.1,9.5,-8.7,43.0,28.5,21.8,-25.7,-11.5,4.2,27.7,-3.5,12.7,7.2,-23.5,-13.7,24.2
2012-04,-30.3,-13.3,-25.7,-1.6,-22.7,-14.3,-0.9,-14.0,18.5,8.0,22.4,11.5,-7.7,43.3,30.4,18.5,-26.2,1.2,11.1,22.6,9.5,16.0,17.3,-24.3,-13.2,23.8
2012-05,-11.4,-9.7,-10.1,2.5,-17.4,-9.0,1.2,-13.3,12.1,10.5,20.8,9.0,1.5,38.9,34.0,15.7,-11.0,-7.4,7.2,28.3,0.8,17.3,11.3,-23.1,-13.6,21.2
2012-06,-14.4,-2.1,-23.2,-2.0,-16.1,-10.0,-1.4,-12.6,11.8,13.1,21.6,6.0,2.0,43.4,31.3,7.8,-4.7,-10.7,3.4,22.2,-1.4,16.7,9.1,-23.4,-19.5,19.6
2012-07,-19.1,-16.9,-12.3,7.9,-17.4,-7.8,2.1,-8.1,13.9,16.0,21.9,3.2,-0.1,51.2,35.4,6.6,-12.0,-5.1,10.2,31.1,4.6,17.3,11.3,-17.0,-4.0,16.3
2012-08,-23.4,-21.0,-7.5,11.7,-6.3,-2.7,4.2,-1.2,13.6,6.0,11.8,12.0,-4.3,34.1,29.0,12.4,-21.6,2.7,14.5,31.1,9.7,20.1,15.3,-17.1,-3.7,16.6
2012-09,-22.1,-15.0,-12.4,4.4,-5.7,-4.0,3.5,-5.4,10.8,14.0,8.8,6.8,5.8,43.1,37.6,17.9,-4.9,-3.3,10.6,29.3,5.8,20.9,13.8,-24.6,-21.6,19.0
2012-10,-19.7,-19.7,-18.1,3.6,-1.7,-3.9,0.5,-2.0,13.7,11.2,-2.1,7.0,1.4,39.1,31.7,17.4,-8.2,1.4,12.9,29.5,7.8,21.7,18.0,-25.6,-23.8,21.3
2012-11,-30.8,-16.8,-10.3,6.0,-10.7,-5.9,3.0,-5.5,13.0,14.8,-4.2,5.3,7.2,42.7,40.2,19.2,-0.2,9.0,20.8,39.0,14.3,23.8,19.2,-23.5,-16.0,19.5
2012-12,-19.0,-9.0,-28.0,-0.7,-16.1,-9.5,1.8,-7.0,11.8,10.9,-1.2,3.8,-5.4,41.9,30.8,16.2,-11.3,3.5,15.2,33.3,8.7,24.1,20.2,-32.4,-29.4,11.8
2013-01,-8.6,-12.9,-14.4,10.0,-4.2,-3.8,3.5,-0.6,17.2,11.1,7.4,8.7,-0.6,42.6,30.1,11.6,-3.2,10.7,21.1,37.8,14.9,26.4,19.1,-24.0,-4.3,12.7
2013-02,-5.0,-8.5,-21.3,10.4,-2.6,-1.9,5.3,-2.9,13.6,14.1,25.9,6.6,4.9,44.1,38.7,12.5,-0.7,0.3,13.9,33.0,8.4,20.1,19.4,-26.6,-10.6,11.6
2013-03,1.7,-8.4,-18.2,7.5,-10.6,-5.4,3.4,-6.9,13.1,10.5,21.5,11.0,5.0,37.4,30.2,12.5,-2.5,2.2,16.1,36.9,9.2,23.3,18.5,-25.3,-5.6,15.3
2013-04,2.0,-18.4,-25.3,-0.6,-19.3,-11.4,1.2,-10.2,14.2,7.9,29.3,12.0,-0.1,35.7,32.8,9.6,-11.6,2.5,15.6,35.3,8.9,24.0,16.8,-27.9,-12.5,13.5
2013-05,1.8,-8.0,-18.6,4.8,-14.4,-7.0,3.9,-10.0,11.3,8.7,31.4,11.7,0.7,37.1,31.1,7.7,-11.7,-1.1,12.2,31.7,5.9,23.2,18.9,-25.5,-9.6,12.4
2013-06,0.1,8.7,-14.2,11.9,-6.0,-2.6,3.7,-1.1,13.7,9.6,34.7,9.3,-1.1,39.2,29.2,5.4,-10.7,4.1,18.1,39.5,10.7,25.4,21.3,-19.8,1.3,11.5
2013-07,10.5,2.0,-14.7,8.1,-11.7,-6.8,4.2,-0.8,16.9,9.4,41.0,6.7,-9.0,43.8,30.1,10.3,-26.7,6.7,18.3,33.9,14.4,28.6,26.2,-21.4,-9.5,13.4
