country,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU
2010-08,-0.8,-32.7,3.4,-68.8,7.6,12.1,10.4,5.4,-6.1,-4.1,6.1,-13.2,-14.4,-7.4,-48.3,1.2,7.3,-0.4,-46.4,5.0,2.9,3.6,0.1,-0.7,-9.5,-21.2,-14.8,33.5
2010-09,3.9,-31.0,0.2,-62.2,7.8,11.7,14.5,6.7,-5.7,-5.5,6.2,-12.5,-5.1,-9.1,-50.5,4.0,4.5,13.7,-43.0,1.8,5.8,9.4,6.3,-0.4,-10.4,-20.3,-14.3,48.8
2010-10,8.8,-31.9,-1.2,-62.7,7.7,1.6,26.0,7.0,12.6,6.1,6.5,-8.0,-2.7,-11.9,-39.0,3.2,10.9,21.0,-45.6,6.3,8.8,14.1,6.0,4.6,-7.8,-19.4,-14.1,43.3
2010-11,5.7,-35.8,-3.2,-68.3,10.5,1.4,18.8,5.0,16.7,9.1,5.2,-6.2,-9.9,-12.1,-39.8,9.1,14.5,17.5,-47.4,18.3,12.1,8.1,9.8,7.0,3.3,-19.2,-11.7,43.5
2010-12,-1.6,-41.3,-16.9,-65.7,11.0,3.0,25.4,7.7,21.7,12.6,5.3,-6.6,-10.1,-6.9,-36.2,9.5,17.7,13.1,-32.9,29.8,23.0,13.3,26.0,10.9,15.5,-19.6,-12.7,43.8
2011-01,-4.0,-39.2,-12.8,-65.6,9.8,-7.6,-14.5,-11.4,14.5,-1.3,12.2,-7.7,8.3,-10.2,-33.4,0.2,11.3,18.5,-33.3,24.4,18.7,15.3,16.4,7.6,12.0,-19.7,-13.5,46.6
2011-02,1.4,-34.7,-7.3,-62.1,12.2,-14.3,6.3,-4.9,14.2,3.5,6.7,-8.9,2.7,-9.5,-34.6,-1.5,13.9,22.5,-37.5,16.1,17.5,18.5,17.8,14.0,15.1,-19.0,-13.1,49.7
2011-03,-0.2,-26.3,5.7,-58.3,27.9,-10.7,5.4,-3.9,32.6,-0.1,6.4,-5.6,1.3,-8.3,-35.8,10.6,12.2,27.0,-37.1,19.1,19.2,11.5,27.0,20.1,18.2,-17.2,-11.0,50.5
2011-04,5.4,-27.2,2.8,-57.2,23.7,-2.9,9.9,0.5,31.3,20.4,5.4,-1.2,-0.3,-11.0,-30.2,15.6,12.8,23.6,-32.8,10.4,12.9,11.6,16.8,7.0,13.1,-15.5,-6.9,51.3
2011-05,7.5,-24.0,3.4,-51.3,31.5,-0.5,25.1,6.1,29.9,4.3,6.3,-1.8,0.4,-11.8,-33.4,16.2,10.2,16.7,-33.4,12.9,17.0,15.5,22.5,5.3,10.2,-14.4,-6.3,48.2
2011-06,-0.1,-21.0,7.2,-49.2,37.7,-5.7,29.3,5.7,30.2,4.5,6.3,1.4,-0.2,-13.9,-31.0,21.2,12.4,6.9,-32.6,14.1,18.2,16.6,23.9,3.3,12.9,-14.7,-6.7,47.5
2011-07,2.1,-26.8,-2.1,-51.6,30.5,4.6,20.8,6.4,33.9,10.6,6.3,3.2,6.6,-14.5,-28.6,23.7,18.0,6.8,-30.0,8.9,16.5,21.1,19.5,8.4,16.5,-12.8,-4.7,43.9
2011-08,6.7,-27.2,-4.8,-49.7,23.3,2.1,18.1,4.7,31.4,1.2,6.1,-5.6,2.8,-10.8,-29.8,2.2,15.2,14.8,-31.4,16.2,18.9,15.8,24.8,10.5,17.8,-11.7,-5.9,42.4
2011-09,-3.9,-31.1,-10.8,-51.5,9.9,-2.6,12.5,1.0,30.2,14.0,7.0,-13.2,2.3,1.5,-36.6,-1.5,12.2,-4.0,-36.7,6.3,9.3,6.7,14.8,2.3,4.3,-12.3,-6.1,43.3
2011-10,-6.4,-31.6,-13.7,-49.5,11.2,-2.0,6.8,-0.9,26.4,0.8,7.6,-16.9,-6.0,4.6,-41.1,-5.1,1.5,-5.8,-43.4,10.3,12.2,11.0,15.1,3.9,14.6,-15.4,-13.0,44.7
2011-11,-5.7,-34.8,-15.8,-53.8,7.0,6.5,-19.8,-6.7,27.7,6.7,6.9,-14.3,-1.8,5.7,-41.3,4.1,-2.5,-9.3,-45.2,4.8,8.5,8.3,12.2,0.2,4.4,-15.0,-13.7,51.3
2011-12,0.8,-32.6,-12.0,-53.2,4.0,2.8,-19.0,-8.1,26.3,12.2,8.2,-10.0,-9.6,2.7,-35.4,8.1,2.8,-6.7,-42.8,3.0,8.3,4.4,17.4,3.6,11.7,-20.3,-26.8,51.8
2012-01,2.9,-34.7,-15.5,-53.8,7.8,-26.4,-18.4,-19.2,-16.5,-2.4,12.8,-13.1,-2.0,5.3,-35.3,1.4,7.2,0.5,-39.9,4.3,6.2,7.1,7.2,11.5,16.0,-16.1,-16.3,50.7
2012-02,-1.3,-38.7,-20.8,-56.6,18.7,0.8,-10.0,-6.2,13.0,7.3,9.4,-11.1,-6.7,3.3,-33.4,3.5,2.0,4.1,-36.4,2.5,4.9,10.5,1.6,12.5,18.9,-13.9,-14.2,49.5
2012-03,-6.6,-39.5,-19.8,-59.2,17.1,-6.3,-5.2,-6.9,23.9,13.0,9.1,-15.0,-1.4,6.5,-41.3,2.8,10.2,2.0,-44.8,8.7,8.0,15.1,0.1,19.3,16.6,-13.4,-11.7,53.5
2012-04,-6.2,-34.4,-8.9,-59.9,27.8,26.9,-6.2,4.0,9.7,6.6,8.6,-13.8,-0.8,6.0,-40.9,5.6,8.8,9.9,-46.0,9.7,7.6,10.3,2.8,19.6,6.7,-14.7,-13.5,50.0
2012-05,-2.6,-34.7,-11.8,-57.6,22.5,-3.3,-23.7,-12.0,23.5,10.6,9.2,-9.0,2.5,2.4,-34.4,9.9,5.5,10.5,-40.2,9.0,4.0,3.3,-0.4,18.9,13.9,-11.5,-9.0,50.8
2012-06,0.1,-31.8,-5.8,-57.8,20.0,3.3,2.6,-1.3,23.4,16.8,9.7,-9.7,-0.9,9.4,-40.3,20.7,4.0,1.8,-46.3,7.0,2.4,2.2,-2.1,19.5,19.5,-10.6,-9.3,46.9
2012-07,-7.0,-33.8,-9.4,-58.3,16.4,-15.1,-9.7,-12.4,11.5,3.4,12.3,-8.8,0.0,0.3,-37.8,11.8,11.3,1.2,-41.7,8.7,4.9,2.6,3.3,10.1,13.9,-10.6,-10.3,46.5
2012-08,-5.5,-29.3,-4.1,-54.4,12.4,-17.6,-8.1,-12.8,17.0,7.9,12.8,-15.1,0.7,6.2,-43.8,4.7,15.3,1.4,-46.5,6.1,3.4,0.1,4.1,7.1,18.9,-9.7,-10.0,47.8
2012-09,0.9,-27.7,-7.9,-47.6,5.8,-2.1,-4.6,-5.3,22.0,-1.5,9.4,-12.4,2.4,2.4,-39.7,4.8,8.6,2.9,-43.1,4.4,4.1,0.8,6.9,7.4,3.8,-11.6,-12.6,54.8
2012-10,1.4,-34.0,-22.7,-45.3,8.5,2.1,-13.7,-8.4,24.5,15.6,13.6,-12.4,1.5,3.6,-39.8,6.3,2.1,3.9,-43.1,0.5,6.1,6.0,11.7,13.3,-3.2,-10.5,-5.9,51.3
2012-11,4.6,-29.3,-11.8,-46.7,15.9,-4.6,-20.4,-11.6,22.3,8.2,9.6,-15.4,-1.5,3.0,-44.7,1.5,-3.6,1.4,-47.9,-0.9,5.4,4.6,12.4,2.0,1.7,-6.7,-0.3,47.2
2012-12,-5.0,-30.3,-11.4,-49.2,10.8,-4.1,-9.7,-9.6,26.2,19.1,14.8,-10.8,1.0,-0.3,-37.8,5.1,3.1,1.3,-38.2,-3.1,3.9,13.2,1.6,3.5,-21.2,-8.2,-1.3,53.7
2013-01,-6.4,-23.6,-1.1,-46.2,19.7,-7.8,-4.0,-10.0,-18.5,2.1,18.2,-8.1,1.2,-2.4,-34.8,8.2,-7.6,2.5,-36.4,3.5,3.8,1.8,6.0,5.1,3.3,-7.2,1.7,49.7
2013-02,-0.6,-25.8,-1.7,-49.9,15.3,-2.4,-16.6,-11.4,1.7,0.2,15.4,-5.6,0.1,-2.0,-28.9,10.2,2.4,4.9,-34.9,4.5,5.3,3.0,8.5,9.4,7.7,-6.8,0.6,52.6
2013-03,3.8,-22.6,1.4,-46.5,19.2,15.9,-9.5,-2.4,3.0,16.8,13.8,-6.2,2.4,-3.6,-32.6,10.4,4.7,7.4,-37.0,1.5,4.1,7.6,3.2,5.7,9.5,-4.9,3.0,48.3
2013-04,-2.9,-17.5,6.0,-41.0,16.5,10.3,19.6,5.5,11.6,13.4,13.4,-5.2,2.6,-1.3,-34.0,17.1,-1.7,12.3,-38.9,0.1,4.6,7.7,6.0,7.3,6.2,-5.6,0.8,48.5
2013-05,-3.0,-19.9,1.0,-40.7,12.2,13.3,-0.8,-0.1,19.0,12.9,12.9,-3.9,1.4,-0.3,-30.9,18.8,2.8,12.7,-37.5,-5.4,-1.9,3.0,-3.3,4.4,7.1,-2.6,4.4,43.7
2013-06,3.2,-23.5,-0.7,-46.4,15.1,24.3,0.1,3.8,19.4,15.5,13.1,-0.3,3.9,-7.7,-26.4,17.8,13.2,18.1,-33.7,-4.4,-0.9,6.3,-4.8,6.5,0.0,-3.7,2.1,45.3
2013-07,10.8,-18.3,-0.6,-36.1,18.0,6.4,3.6,-1.0,28.0,9.5,12.9,-4.9,0.6,-1.3,-29.4,13.5,8.5,-2.0,-32.3,-6.8,-1.1,10.3,-6.7,5.8,0.4,-3.4,0.7,47.8
2013-08,5.8,-18.4,0.9,-37.7,20.0,2.8,23.7,5.6,26.0,13.7,9.7,0.3,5.3,-7.4,-29.4,22.8,-1.8,2.2,-33.3,-6.0,0.5,11.2,-3.7,10.6,6.9,-1.7,5.4,44.0
2013-09,6.4,-23.3,-3.4,-43.2,20.4,-5.1,6.7,-2.5,16.9,5.5,9.2,-2.1,2.4,-2.3,-32.3,23.9,-0.4,17.8,-38.2,-10.5,-5.1,8.4,-13.2,10.8,9.0,-1.9,3.5,49.1
2013-10,7.2,-20.8,-3.0,-38.5,13.1,0.7,9.1,0.0,27.9,5.8,9.8,-8.9,4.4,2.4,-40.4,16.0,-1.3,3.7,-45.9,-8.6,-6.2,1.8,-11.8,12.7,12.9,-3.6,2.8,48.6
2013-11,4.2,-24.2,-5.0,-43.4,16.4,-1.8,5.9,-0.5,23.0,19.6,5.5,-10.4,3.2,2.6,-47.4,18.7,-10.4,0.8,-51.0,-12.1,-5.9,1.0,-6.7,14.7,13.2,-4.0,2.4,50.5
2013-12,8.5,-23.5,-7.1,-40.0,17.8,-1.3,-16.2,-6.2,21.9,-2.4,1.1,-8.7,2.9,2.7,-40.5,17.0,-2.4,2.2,-34.6,-8.3,-3.9,1.8,-5.3,13.2,9.2,-1.5,5.7,45.5
2014-01,12.1,-21.1,-1.4,-40.9,23.0,7.1,-3.2,0.8,10.0,10.5,1.4,-4.8,6.9,-1.5,-34.5,18.7,16.1,-0.9,-42.2,-4.5,-1.3,1.4,-0.9,3.6,1.7,-3.9,1.2,50.5
2014-02,1.0,-19.9,4.7,-44.5,23.7,13.3,-6.5,1.8,21.2,19.4,1.4,-4.7,9.2,1.3,-29.6,16.9,17.7,6.6,-35.4,0.7,2.3,7.5,-1.5,1.6,6.6,-4.5,-1.8,53.0
2014-03,10.3,-15.7,12.9,-44.3,29.3,8.0,3.9,3.7,24.2,18.0,0.8,-3.3,9.8,0.6,-26.0,16.7,16.8,4.8,-30.1,0.2,2.0,5.5,0.2,3.9,1.1,-5.6,-5.4,53.0
2014-04,13.2,-13.8,8.3,-35.9,29.3,15.3,11.3,8.7,19.9,11.3,0.5,-5.0,8.5,1.4,-26.8,13.3,8.8,-2.6,-31.2,1.7,2.6,2.4,3.7,10.5,4.6,-5.9,-7.0,53.0
2014-05,16.4,-11.7,8.6,-32.0,22.3,7.4,8.2,5.0,17.3,17.5,0.7,-5.4,12.2,-0.9,-32.1,15.1,14.5,-5.8,-35.4,-4.3,-0.7,1.6,0.4,10.8,12.9,-5.4,-5.7,55.5
2014-06,3.5,-13.2,4.5,-30.9,19.7,3.3,3.2,1.0,20.7,5.8,3.6,-7.2,5.4,-0.5,-32.0,10.0,9.9,-6.6,-36.6,5.5,-1.5,-3.6,-6.3,13.7,8.0,-4.5,-4.9,48.4
2014-07,7.9,-19.0,4.2,-42.2,15.7,11.2,-6.2,0.3,12.0,11.0,4.2,-8.1,7.3,1.5,-32.2,9.4,6.1,5.7,-30.9,-1.4,-6.3,-8.6,-8.9,10.9,10.7,-5.5,-10.0,57.3
2014-08,8.4,-16.0,2.6,-34.6,17.8,13.5,14.3,7.8,16.9,5.4,4.3,-8.0,2.9,-0.7,-33.0,8.4,3.0,5.8,-32.9,-2.9,-3.7,-4.1,-4.0,2.6,3.4,-10.0,-20.0,56.6
2014-09,7.6,-13.7,4.5,-32.0,22.4,0.3,13.6,3.2,11.2,5.9,4.3,-10.4,2.9,5.4,-34.9,9.1,-5.8,-4.4,-41.0,-7.7,-8.5,-4.7,-13.2,6.2,9.0,-11.1,-18.8,55.7
2014-10,4.8,-11.3,5.6,-28.2,24.6,3.7,3.8,1.3,9.0,2.8,3.7,-6.6,5.0,2.2,-38.0,20.5,1.5,-2.5,-42.1,-0.6,0.8,5.8,-2.7,9.9,11.5,-8.0,-14.6,50.6
2014-11,10.9,-18.1,-4.0,-32.2,12.9,0.5,9.4,1.8,8.9,-5.3,4.4,-9.3,4.0,2.9,-39.4,14.4,19.1,-2.9,-41.2,9.6,8.9,8.9,8.3,19.2,11.7,-7.1,-8.7,48.8
2014-12,9.4,-15.9,2.8,-34.6,22.9,0.9,-3.0,-2.1,1.4,6.8,4.3,-9.7,3.2,2.6,-38.7,12.4,1.6,-14.4,-41.2,0.6,-3.9,-3.3,-8.9,12.4,17.6,-7.0,-8.3,46.4
2015-01,10.2,-18.2,3.8,-40.2,16.1,1.1,-0.6,-0.5,4.8,8.9,2.0,-11.0,1.4,5.2,-37.0,9.3,14.0,-7.5,-39.5,-1.6,-6.8,-4.1,-14.6,3.9,2.7,-4.8,-3.4,41.6
2015-02,18.0,-16.1,7.9,-40.1,16.4,-0.5,-1.5,-1.7,2.8,0.1,3.0,-10.6,2.2,3.8,-34.1,6.2,1.7,-5.0,-38.1,5.3,0.2,-4.5,-0.3,7.4,7.5,-3.9,-1.3,27.6
2015-03,2.7,-20.6,-0.2,-41.0,12.8,6.7,-8.1,-2.5,0.6,-3.2,6.2,-4.4,5.6,0.0,-32.3,19.3,0.1,-5.8,-30.7,-4.9,-3.5,6.2,-11.8,5.7,7.6,-0.7,4.4,28.2
2015-04,4.6,-22.6,-2.2,-43.1,14.3,3.7,-12.1,-5.2,1.1,-3.6,7.1,-2.3,4.5,-0.6,-38.6,31.1,6.6,-9.4,-35.5,-5.4,-4.0,3.8,-10.4,6.2,-9.4,-0.7,3.7,26.5
2015-05,-1.7,-20.8,1.9,-43.5,11.8,4.1,0.8,-0.5,11.9,1.1,6.4,-9.5,4.6,1.1,-37.1,9.8,5.0,-4.4,-38.0,-3.6,-1.7,5.4,-7.1,5.6,-10.6,-1.2,2.9,31.5
2015-06,8.2,-22.8,-1.2,-44.3,12.0,0.9,3.8,1.0,7.4,5.1,1.9,-10.4,2.4,4.3,-34.6,7.7,1.8,-7.8,-36.1,1.2,3.2,7.5,1.0,3.5,-9.4,-3.8,-3.6,36.1
2015-07,-0.3,-19.7,4.6,-44.0,10.9,5.4,8.1,3.6,-2.3,7.3,2.8,-11.6,5.2,11.0,-38.1,14.4,4.9,-8.4,-41.3,12.7,12.7,11.4,13.9,10.8,-3.4,-3.7,0.2,34.0
2015-08,-0.7,-26.1,-1.5,-50.8,9.2,4.2,14.0,5.9,5.8,7.8,0.6,-13.0,5.7,8.3,-40.4,9.6,5.7,-10.8,-41.3,10.9,9.4,7.4,9.8,4.5,-8.4,-3.2,2.5,27.7
2015-09,-0.7,-26.3,-1.1,-51.6,5.4,3.3,7.8,2.9,9.9,1.0,2.5,-7.6,3.3,3.7,-40.4,21.3,5.0,-9.0,-37.6,8.0,5.6,8.0,0.9,3.0,5.7,-6.9,-4.8,28.2
2015-10,3.4,-26.5,-3.6,-49.4,13.5,2.5,8.9,2.9,9.5,9.5,2.6,-5.5,4.5,4.6,-37.7,25.8,5.5,-10.1,-33.6,2.4,1.7,5.8,-3.2,2.3,-0.5,-4.7,0.0,27.6
2015-11,-3.1,-30.4,-6.7,-54.2,10.0,-0.7,19.5,5.7,7.1,14.7,1.7,-4.8,2.4,3.0,-36.3,24.8,0.2,-6.0,-32.1,-1.6,1.0,5.6,-0.9,2.5,2.4,-4.0,1.4,30.5
2015-12,-2.2,-28.5,-6.0,-50.9,8.1,7.3,37.0,14.0,7.3,-1.4,2.4,-9.7,4.1,9.7,-35.5,16.1,6.1,-9.3,-33.5,4.3,6.4,13.1,2.0,9.3,10.9,-2.7,4.2,28.2
2016-01,-9.2,-27.2,-8.4,-46.0,5.9,2.6,35.5,12.0,7.6,7.4,1.9,-8.0,6.3,9.3,-35.3,20.7,10.2,-8.2,-38.5,6.2,9.1,9.9,11.3,16.0,8.1,-1.7,4.7,26.3
2016-02,-6.1,-28.0,-11.2,-44.8,7.7,6.7,31.0,11.8,5.5,13.4,2.4,-7.6,8.3,6.5,-39.7,23.4,6.7,-12.9,-42.2,4.1,5.7,11.4,1.6,9.2,6.6,-4.0,-0.4,25.2
2016-03,-0.6,-25.2,-3.7,-46.7,6.2,7.6,34.7,13.3,10.6,10.6,2.3,-8.0,6.4,4.1,-39.4,19.6,13.0,-10.0,-41.8,9.9,11.3,10.5,13.7,11.1,9.0,-3.5,0.3,23.6
2016-04,1.1,-29.2,-6.9,-51.5,11.7,4.2,40.8,14.2,6.7,18.8,2.5,-10.5,6.9,5.2,-40.2,14.0,11.8,-7.2,-43.2,11.0,12.0,12.3,12.6,8.5,17.8,-5.6,-2.6,21.9
2016-05,5.9,-27.3,-2.2,-52.4,8.4,7.4,33.3,12.2,6.9,13.7,4.1,-9.3,5.2,3.2,-40.0,15.3,7.2,-3.5,-43.2,14.3,12.3,8.5,14.1,10.5,13.1,-7.2,-5.8,21.6
2016-06,2.4,-26.3,0.1,-52.6,13.1,7.8,26.1,10.6,10.4,15.1,2.2,-11.1,5.3,4.3,-41.4,12.4,5.4,-3.6,-44.6,8.3,10.2,9.1,13.1,13.5,17.6,-4.9,-2.5,13.5
2016-07,4.0,-34.4,-6.8,-62.0,6.1,7.2,12.1,5.2,10.9,11.4,3.6,-9.5,1.0,3.5,-35.2,10.2,8.9,-3.9,-40.2,8.3,8.7,8.6,9.1,14.6,14.7,-6.1,-3.3,19.3
2016-08,5.0,-25.0,-1.4,-48.6,8.2,3.1,7.0,2.5,1.8,6.5,2.7,-5.3,4.2,1.0,-37.8,22.8,8.5,-0.6,-38.5,10.2,9.9,11.6,7.9,10.3,13.3,-6.4,-5.9,23.2
2016-09,6.0,-25.3,-2.1,-48.5,10.6,13.4,13.8,8.9,3.2,10.6,0.6,-4.9,5.4,1.8,-35.1,22.1,17.0,1.6,-36.7,11.1,12.1,10.0,15.2,10.4,13.9,-5.4,-3.6,20.7
2016-10,4.7,-25.1,-2.9,-47.3,6.6,8.2,6.2,4.4,9.5,4.5,1.1,-6.7,4.8,-1.0,-33.8,12.8,5.2,4.9,-34.8,10.6,8.6,5.2,10.0,7.9,8.3,-3.1,4.3,28.5
2016-11,5.6,-21.7,-3.9,-39.6,7.6,12.9,5.9,6.3,9.2,2.7,-0.1,-2.8,7.7,-3.1,-32.2,20.6,6.9,3.3,-28.7,9.1,8.8,11.3,5.9,6.1,7.5,-0.5,9.8,26.2
2016-12,5.2,-22.6,-7.4,-37.8,7.9,8.1,8.0,5.0,10.7,-0.7,0.9,-1.2,10.5,-2.2,-29.2,23.4,13.9,3.6,-29.5,11.6,14.9,21.0,12.1,7.5,12.4,0.6,9.0,29.0
2017-01,10.1,-26.1,-6.7,-45.5,8.5,10.4,10.8,5.7,8.2,0.9,4.0,-2.3,8.9,-2.1,-28.2,19.3,6.6,1.8,-30.5,10.2,11.9,8.9,16.6,8.4,10.8,-2.7,1.8,37.1
2017-02,2.7,-28.8,-11.2,-46.4,13.7,10.4,16.9,8.2,11.0,-0.6,2.7,-3.4,9.4,-2.2,-29.9,17.3,13.9,4.6,-32.8,10.0,11.3,11.1,12.9,8.9,4.2,-5.7,-4.5,38.2
2017-03,7.7,-22.8,-0.9,-44.7,11.1,8.5,11.8,5.7,8.3,2.7,3.2,-3.7,6.9,-5.1,-29.4,13.2,20.6,0.9,-30.6,7.7,10.9,12.0,12.9,8.7,6.9,-5.9,-5.6,37.1
2017-04,8.1,-24.8,-1.3,-48.3,11.3,8.1,12.8,6.8,13.5,2.5,0.6,-6.4,6.9,-1.4,-25.4,4.9,12.8,-0.1,-29.2,17.2,18.2,19.4,18.0,11.4,10.4,-6.9,-5.6,33.2
2017-05,0.6,-28.8,-4.2,-53.3,14.1,7.8,5.2,4.4,9.9,3.5,-0.2,-6.6,3.1,0.0,-25.6,5.9,10.1,5.5,-29.9,18.6,17.5,17.5,16.4,7.5,5.4,-7.1,-8.6,29.1
2017-06,2.4,-27.4,-8.3,-46.5,12.5,6.5,5.2,3.5,9.8,-0.7,1.3,-4.0,5.0,-4.0,-27.2,11.2,7.7,5.6,-26.2,13.0,15.7,16.6,17.4,3.4,4.5,-7.6,-8.7,31.6
2017-07,4.4,-21.5,2.5,-45.5,12.2,8.2,0.6,2.3,9.4,2.8,1.9,-0.7,6.5,-3.5,-23.9,18.2,10.9,10.8,-23.8,13.3,17.9,24.3,16.1,6.9,2.1,-6.6,-9.2,32.9
2017-08,5.2,-22.8,2.6,-48.1,17.1,9.8,-3.8,1.7,8.9,7.2,0.8,-0.9,11.6,-6.6,-25.8,16.5,13.8,-1.5,-28.6,14.1,17.4,23.7,14.3,11.9,3.8,-5.6,-5.3,32.4
2017-09,3.2,-23.8,1.0,-48.5,21.6,8.5,-1.1,1.6,9.9,4.7,2.7,-1.0,6.1,-4.6,-27.5,19.9,8.7,1.5,-28.0,16.7,20.3,22.6,21.6,17.3,12.8,-5.0,-1.9,34.1
2017-10,3.3,-22.9,1.7,-47.5,20.4,9.0,2.3,3.6,9.0,5.6,0.6,-3.1,10.8,-5.9,-31.2,15.9,21.7,0.5,-31.2,17.0,18.2,19.0,18.7,18.4,16.7,-3.9,-2.2,39.1
2017-11,6.6,-12.9,9.1,-34.9,19.6,10.4,6.9,5.6,9.0,5.1,0.5,-1.6,9.6,-3.2,-26.8,18.8,14.8,8.7,-25.1,16.7,14.8,15.6,12.2,14.9,13.7,-3.6,-3.0,35.3
2017-12,11.3,-14.9,9.5,-39.4,18.5,13.1,12.3,7.7,11.8,11.9,2.4,-3.4,5.5,-1.5,-29.8,18.2,12.6,8.3,-28.5,19.5,22.7,23.3,25.4,17.7,16.5,-1.9,0.1,36.7
2018-01,8.9,-16.6,3.2,-36.4,22.8,14.3,14.4,8.2,10.2,8.3,4.2,-4.6,11.0,-2.1,-27.0,11.1,16.1,2.4,-25.8,17.8,21.1,23.6,21.9,14.6,6.0,-1.4,-0.1,33.1
2018-02,11.6,-13.3,8.1,-34.7,18.5,13.5,19.5,9.8,11.9,14.2,3.5,-6.5,7.5,0.2,-30.5,11.1,14.4,0.7,-31.2,25.8,29.5,28.3,34.4,13.5,10.8,-2.0,-1.1,34.1
2018-03,5.8,-7.2,8.7,-23.1,18.4,13.1,18.6,10.2,10.6,10.2,1.3,-2.5,13.4,-0.9,-23.4,15.1,8.9,7.0,-23.6,22.9,24.0,23.5,25.8,20.2,9.8,-1.1,0.2,35.7
2018-04,4.8,-9.5,13.4,-32.5,23.1,14.3,19.1,11.0,9.2,8.1,0.4,0.4,12.4,-2.6,-23.5,22.2,10.6,11.7,-25.4,24.4,26.6,29.0,26.4,22.0,15.0,0.2,4.2,36.6
2018-05,8.1,-12.6,9.4,-34.6,20.5,15.4,15.0,9.6,14.4,10.2,1.7,-1.7,13.3,1.1,-21.6,17.5,10.9,7.1,-25.8,24.7,29.3,30.7,32.7,20.4,21.2,1.3,2.4,35.0
2018-06,11.7,-11.8,10.6,-34.2,21.8,11.6,14.2,8.1,13.6,11.2,1.6,1.5,18.6,0.8,-19.8,25.0,12.3,10.8,-30.6,25.6,30.5,31.5,34.5,20.1,17.7,-1.1,-0.3,38.8
2018-07,9.9,-9.2,11.6,-30.0,21.5,11.0,13.7,7.2,10.4,10.8,3.0,0.6,15.8,-2.1,-23.2,22.8,13.2,12.1,-25.3,25.8,29.1,32.3,29.4,19.3,14.0,1.4,2.4,37.6
2018-08,7.8,-13.8,5.3,-32.8,20.0,14.4,10.0,7.0,9.5,11.0,3.5,-1.5,13.1,-2.2,-23.8,17.1,10.9,7.1,-26.4,28.8,29.5,30.8,28.9,23.2,22.9,0.9,3.0,40.3
2018-09,13.7,-13.8,3.3,-30.8,17.9,16.4,10.8,8.2,11.5,10.4,2.6,-1.9,9.5,-1.0,-23.6,16.7,14.7,9.0,-23.0,28.3,30.4,32.0,31.0,24.2,17.7,1.6,3.9,40.6
2018-10,11.7,-12.0,9.0,-33.0,16.4,19.5,9.7,8.7,12.8,11.2,3.1,-0.9,9.2,-1.1,-23.1,19.2,6.0,8.5,-23.3,29.7,30.3,33.5,27.7,23.6,20.7,0.6,2.9,42.0
2018-11,10.6,-14.1,5.9,-34.2,20.6,18.8,14.6,10.5,11.6,12.5,1.9,-1.8,10.5,-0.4,-23.3,17.6,13.7,6.7,-25.4,28.2,29.6,34.0,26.5,25.1,22.0,2.8,2.6,40.9
2018-12,6.6,-13.2,6.8,-33.2,20.9,16.3,12.5,8.6,11.7,11.0,2.9,-1.1,12.3,0.3,-21.4,18.4,22.7,14.0,-21.9,31.2,33.4,33.5,35.6,24.7,17.0,1.1,1.2,46.5
2019-01,8.4,-13.2,9.0,-35.4,16.3,13.7,9.4,6.4,11.3,15.5,4.0,-4.6,11.1,3.4,-25.7,15.2,12.3,9.3,-25.3,32.9,32.5,31.2,33.4,19.4,22.8,3.8,5.5,42.1
2019-02,5.9,-10.8,10.2,-31.8,13.1,10.7,12.6,6.6,11.9,7.7,3.7,-3.6,10.1,1.6,-26.7,17.4,12.4,6.4,-30.6,17.8,22.9,29.2,21.7,21.9,22.0,5.3,8.4,38.3
2019-03,9.6,-11.7,8.8,-32.1,18.7,15.0,12.7,8.5,9.0,10.9,2.1,-2.1,10.2,1.9,-24.1,19.9,9.5,5.9,-26.7,22.2,24.5,27.4,24.0,17.8,16.8,5.6,9.6,38.4
2019-04,14.3,-12.5,5.9,-31.0,20.1,17.6,10.9,9.1,16.1,15.4,1.3,-1.7,7.1,2.4,-21.9,19.4,13.1,12.3,-26.7,26.5,26.4,29.3,23.4,13.2,19.2,4.9,9.4,40.0
2019-05,16.2,-11.9,5.7,-29.5,18.0,15.3,9.1,8.1,16.5,14.9,0.2,-2.7,9.6,3.3,-23.8,19.0,2.6,6.5,-29.4,25.3,24.1,25.3,21.7,14.3,17.7,6.0,10.0,39.3
2019-06,11.0,-10.1,9.1,-29.3,18.9,15.2,12.3,9.1,16.4,10.2,0.0,-6.1,9.8,2.9,-24.1,8.8,9.9,7.9,-29.9,19.9,22.2,26.7,19.9,12.9,13.5,7.0,11.3,34.7
2019-07,11.6,-15.0,2.4,-32.4,16.0,13.4,8.5,7.2,13.0,11.1,0.2,-6.3,9.0,2.7,-27.2,11.1,-3.0,2.5,-26.3,16.7,22.9,27.9,24.0,13.8,12.8,5.5,8.1,41.0
2019-08,12.2,-14.8,4.8,-34.4,15.1,15.7,5.3,6.3,14.0,12.3,2.0,-1.5,8.5,0.4,-22.1,18.1,3.1,1.5,-23.9,23.7,24.9,22.8,28.3,17.4,13.5,5.7,8.8,39.3
