country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2007-05,102.009334097615,114.794417373342,8794.5,8815.0,,,,,,,,,,,,0.101430166188468,6.00429645317643,74.25744437,61.6645213652028,-1.456552707,99.5316287560952,0.176276821313643,8.06,8.06,8.75,8.75,100.393536167584,-1.456552707,99.5180897776081,8815.0,100.121748513932,98.861004535363,101.84086705791,99.873329480369,8.75,100.221945033817,346923.221526248,101.240943150484,100.655786894219,8.72864740312956,64.7502605168377,100.412571968143,100.549440233009,63.9565955253828,0.64659118717938,14.1880187468354,32.033077088094,32.4744379563181,1396.067,1414.59521822117,1.04716735775166,16.5016850978189,17.0701017758992,343.309,352.419834747845,-1.50906309550345,6.18829190046922,72.0780748401086,72.6144786551086,5.40903734788256,43.7216491522597,41.7916036977103,151.931913088888,156.175221100566,9.807755816,9.51904802964674,2.21571461583768,15.658806531493,86254.308523812,83715.2678967282,6.455362548,6.09510776585817,6.27023392073694,24.3353730365089,56771.685928386,53603.4252468397,3.352393268,3.42394026378857,29482.622595426,30111.8426498886
2007-06,102.268497253154,113.158215142922,9010.5,9054.0,,,,,,,,,,,,0.233052984072146,5.77416594586836,74.43050356,61.8082323723582,-4.247391952,99.541926340971,-0.170794168485828,7.87,7.87,8.5,8.5,100.438325711263,-4.247391952,99.5526405584786,9054.0,100.270548355221,99.0020560063884,102.07402189454,99.8054253884377,8.5,100.23374564481,365895.838923089,101.356086963997,100.717118040175,8.7549167665263,65.136144459765,100.424641510679,100.567412622407,64.2646597859504,1.5972471746622,13.9779119414864,32.8260442416813,32.9931349990628,1454.577,1450.36290675845,1.07982603729698,17.2149324891575,17.2544291794685,371.768,364.445806326887,0.983583071258649,5.13786543876231,73.7637669984429,73.3287023744429,3.23268675373097,64.3974395304512,43.1425953346179,158.893204471887,163.277978555478,9.557178517,9.55417704361922,0.369039150375845,13.9818443896043,86114.9570274285,86087.912251531,6.014844089,5.85147925528298,-3.99711571860762,9.03262347033252,54196.7526639345,52724.7538297273,3.542334428,3.70269778833624,31918.204363494,33363.1584218036
2007-07,102.223223865867,110.863890248265,9081.8,9186.0,,,,,,,,,,,,0.717751720662963,6.05705769564294,74.96472978,62.2518620237222,-3.666595609,99.5612996993043,0.0356044612165186,7.69,7.69,8.25,8.25,100.491913713263,-3.666595609,99.6008018439295,9186.0,100.27779928908,99.1680685983329,102.313659331282,99.7533789191694,8.25,100.244632917395,362614.990066994,101.407381872573,100.744440181318,8.64677982402872,65.4830364850292,100.421866257924,100.563280077777,64.5742304710267,2.52201112471747,16.6548232018177,33.7323220280021,33.8252255341322,1474.769,1486.84978085165,4.60909578556405,18.2483190714376,18.0497023476025,386.234,385.460858798778,-0.0918416036255898,4.72647227257787,75.3315785862644,73.2613561182644,8.37482461736954,73.4569454931901,46.7557120292736,157.844207981128,162.598357041765,10.039761436,9.84275770546317,3.02046592319205,13.7801866263498,91179.1054094648,89389.9569294754,6.360551055,6.05341768793822,3.45106636878056,15.2559906942887,57765.252571299,54975.9287583174,3.679210381,3.78934001752495,33413.8528381658,34414.0281711581
2007-08,101.996307664025,108.102452304186,9368.5,9410.0,,,,,,,,,,,,0.742748171885667,6.50466893061344,75.52152894,62.7142365908682,-1.958689459,99.6116494579613,0.10466223389103,7.51,7.51,8.25,8.25,100.54207848982,-1.958689459,99.6467801891428,9410.0,100.160953178378,99.3885900843048,102.552309919287,99.7190220509636,8.25,100.263612977386,362877.366177574,101.391717672924,100.736096673442,8.37995107303844,65.7883097238657,100.405712528508,100.539226049679,64.8852896802577,1.59376309839451,17.5803779906785,34.1753504805589,34.3643194966439,1493.05,1497.17511869494,2.27374326211785,18.734426045681,18.4601062385634,391.96,381.496758597354,-0.591386826029162,5.46931909492407,75.5260815276107,72.8280981096107,-6.65062786211393,51.3576930522799,43.646163617925,138.728487296637,150.067281246008,9.595568358,9.4753740623763,-3.73252755051521,9.99890404738054,89896.082161923,88770.0419033724,6.916797368,6.31408391203086,4.30610008313199,21.6373072828985,64800.016142108,59153.4951298611,2.67877099,3.16129015034544,25096.066019815,29616.5467735113
2007-09,101.731229650865,108.905826615972,9276.5,9137.0,,,,,,,,,,,,0.807014050899594,6.95560253381387,76.13099829,63.2203492920709,-3.302021065,99.6749277642635,-0.0822346606583652,7.44,7.44,8.25,8.25,100.565242115105,-3.302021065,99.6779286165451,9137.0,99.9872938921015,99.6988956725379,102.813618267158,99.698448346211,8.25,100.301117549456,373910.197989216,101.330046228575,100.703247489111,7.97982456472372,66.0649835234484,100.382926762339,100.505296456981,65.1978223462195,0.883309451889056,17.2205809858089,34.6603176855969,34.6678627788352,1516.884,1513.20795483607,0.825832580642868,19.0676375467955,18.6125558103028,400.075,391.794644682957,2.35278329907912,3.94982599931985,76.9878006019706,74.5415854389706,5.92448333021354,53.1832606845079,46.2319733057467,140.120220584898,144.241936233924,9.515655883,9.68261008841497,2.18710126560111,11.8922719661991,88271.9817986495,89820.7324851815,6.791065446,6.71275659577408,6.31402257710877,25.359719787934,62997.318609819,62270.8865606982,2.724590437,2.96985349264089,25274.6631888305,27549.8459244832
2007-10,101.522335447576,109.08891811313,9104.8,9103.0,,,,,,,,,,,,0.790670086456861,6.87486899138152,76.73294332,63.7202136824768,0.245621529,99.7708687839932,0.217354602849157,7.41,7.41,8.25,8.25,100.538277976009,0.245621529,99.7002224471757,9103.0,99.8082458153607,100.120813263646,103.06757993029,99.6864338166067,8.25,100.369651806781,340368.448579046,101.218815850822,100.644000827701,7.47698406128977,66.3102848992694,100.368529423102,100.483857816181,65.5118164956591,0.865151625946128,16.3627279002829,35.130096199113,34.967792357347,1533.846,1523.2194968028,1.79931280328124,19.3579246850397,18.9474539100154,404.018,395.41068982325,-9.09919259213722,6.00879547551942,70.5927796516461,67.7589030186461,13.1501953378916,64.5229585069313,52.3115681040143,163.920239635752,153.301252166525,10.303974686,10.1608579150547,4.93924491715201,20.9626474206732,93815.6287210928,92512.5791449896,6.285968535,6.62803321659586,-1.2621249999078,34.617165853331,57232.486317468,60346.9168304619,4.018006151,3.5328246984588,36583.1424036248,32165.6623145277
2007-11,101.383174447599,105.353604550366,9282.3,9376.0,,,,,,,,,,,,0.186311046878276,6.7161061236624,76.87590527,63.8389314796618,1.27112626,99.7929705172709,0.0626936712977188,7.4,7.4,8.25,8.25,100.421090391689,1.27112626,99.7134179007702,9376.0,99.6968872885658,100.656115053145,103.237467460135,99.6797254642836,8.25,100.482299826491,404650.402622339,101.048846164204,100.553466778672,6.91298572221253,66.5176890942614,100.378131288017,100.498155661744,65.8272623778115,1.10318401577646,15.8997942624823,35.6216386451359,35.3535514533032,1559.57,1546.7053371332,1.86878071163054,19.6794120331997,19.3015402740309,413.429,406.505786135136,10.317870008794,4.49651995569675,74.6950235054948,74.7501785514948,3.68465248085524,59.392438198426,54.2390675959331,129.969226279459,136.732622196105,9.844031825,10.0799293885003,-0.796473361117422,12.8274182344716,91375.2566091975,93564.9285628759,7.574125127,7.37200035119886,11.2245535031448,29.8287567114334,70305.3016663521,68429.1188599332,2.269906698,2.70792903730139,21069.9549428454,25135.8097029427
2007-12,101.326848851415,105.735751780914,9351.8,9419.0,,,,,,,,,,,,1.09621219683879,6.58342793243501,77.71862832,64.5387416328734,-0.934214265,99.6786005835563,-0.134737818297629,7.42,7.42,8.0,8.0,100.192677294794,-0.934214265,99.7064828280118,9419.0,99.7000569420367,101.284726833923,103.267780651038,99.6797497898238,8.0,100.603274998608,381580.941535543,100.808635469276,100.425518982424,6.35750233747059,66.6790166330365,100.419646152382,100.55997418601,66.1441515626493,2.55313199689932,17.6757298245264,36.9552955801634,36.2561742874977,1649.662,1601.59873001878,4.92556781215015,20.7877176380553,20.2522507290178,450.055,434.909629643385,0.772518165565006,2.78162460707077,74.7185996195974,75.3276372595974,2.42728895136144,53.6718161775646,55.5556064910107,160.021105537797,150.587439160212,10.94199546,10.7670739428057,6.81695801450127,17.0760196181286,102327.353142828,100691.52209833,6.837845185,7.15004784120838,-3.01075012773696,36.4949677713653,63946.160601083,66865.8174014125,4.104150275,3.61702610159732,38381.192541745,33825.7046969178
2008-01,101.376629498027,105.371022908325,9394.8,9291.0,,,,,,,,,,,,1.7717107207947,7.36390563152262,79.09557759,65.682181437449,-5.487026797,99.4637997147824,-0.278534617045632,7.4,8.043424286,8.0,8.0,99.8678969769055,-5.487026797,99.679573074069,9291.0,99.7890383563809,101.991429850822,103.133883137015,99.6950399683756,8.0,100.72862390549,395113.639890914,100.486488330811,100.253927886337,5.80551057443834,66.7858081987814,100.483219321147,100.654639061739,66.4624760086313,1.39106667494561,17.9188522605075,37.3813044071937,36.7605218456213,1596.565,1590.50034583731,1.16584164072304,20.7232709081598,20.4883599012003,410.752,416.315357423745,1.19596458885165,5.54392146886473,74.4297922218408,76.2285291268408,-2.3768824962914,49.7342479546177,54.2351150046173,116.48129445478,115.52406520777,11.191584172,11.7096438266921,8.7541878962964,34.3150459506195,105142.694979106,110009.761823007,9.608052713,10.1361078366072,41.7627974205863,84.5460079614743,90265.7336280924,95226.7059033576,1.583531459,1.57353599008484,14876.9613510132,14783.0559196491
2008-02,101.493736292642,106.727253979169,9164.0,9051.0,,,,,,,,,,,,0.656392690740819,7.39951278836534,79.61475518,66.1133144755235,-7.64689145,99.2322675545425,-0.132506543500183,7.36,8.0552775,8.0,8.0,99.4892103758147,-7.64689145,99.6479817033919,9051.0,99.9098366559408,102.77047895146,102.848674465702,99.7323926067473,8.0,100.832072081905,451131.483861561,100.068803104128,100.031448598744,5.20380055661079,66.8281776435488,100.550955017531,100.755502230983,66.7822293967184,0.295538194426642,16.902822278435,36.8526135769027,36.8691632281457,1603.75,1611.03260199187,-2.43270827275132,19.5521796956959,19.9899378749327,401.41,414.201808963276,-1.3557784854046,7.39594637037123,72.6733717211986,75.1950391291987,0.886153887765861,51.5247022872509,54.715721584765,107.138916782064,105.058381266904,10.545539897,11.3946919145532,-2.68967969308277,28.6892472271121,96639.327616108,104420.956704966,9.842865892,10.8460569991124,7.00415952503144,108.433949236423,90200.023034288,99393.2663398662,0.702674005,0.5486349154408,6439.30458182,5027.69036509948
2008-03,101.64995233491,105.772746008804,9185.8,9217.0,,,,,,,,,,,,0.954541150420944,8.17215189993624,80.37471078,66.7443932680996,-10.12401112,98.9887364539336,-0.152171590457889,7.26,8.103703889,8.0,8.0,99.1013433244853,-10.12401112,99.6332358396934,9217.0,100.022830326908,103.628551233081,102.437351148741,99.797992501077,8.0,100.881325139574,422475.256094043,99.5439264759418,99.7518740032036,4.49633986495883,66.7973675959491,100.604825939606,100.835719785694,67.1034084757477,0.606873140524154,16.1768932923382,36.8275677815576,37.0929122769133,1594.39,1609.92958938271,1.13796813776542,19.5284906474265,20.2174169987086,409.768,425.766378155901,-0.413011416463669,2.65393896746771,72.7382060349808,74.8844750329808,-8.02623827890234,38.7334670869496,50.324107394351,116.855986410812,107.47939803323,12.008883719,11.7145825262998,2.80736516744285,28.83060170955,110311.20406599,107607.812170085,10.27665256,10.8993748947849,0.491587824744641,87.3697934939978,94399.275085648,100119.477908515,1.732231159,0.815207631514893,15911.9289803422,7488.3342615695
2008-04,101.832911899163,104.517983945792,9212.0,9234.0,,,,,,,,,,,,0.571054110858739,8.96642660748308,80.83369387,67.1255398696248,-13.22064704,98.7285298493874,-0.190518938212102,7.23,8.146779545,8.0,8.0,98.7541942297351,-13.22064704,99.6452385854478,9234.0,100.113614194425,104.523390674043,101.947088695951,99.8969832041328,8.0,100.902023078564,394806.964930159,98.9594027901384,99.4405285092978,3.708627297632,66.7243811945809,100.634110361757,100.879326329738,67.4260144193496,0.780772393247546,15.8580039134202,36.9190108440106,37.382523495823,1611.691,1636.18098557906,1.9488976293994,19.8409742313053,20.6114337593222,414.39,430.571929049751,0.481218036826495,2.05862798391274,73.5751580856223,75.2448326336223,-7.22297301127048,17.7620459344473,46.6892106990942,93.7748101367596,97.4975135035054,10.921678332,11.142473940881,-4.88373003591336,19.6480922155587,100610.500794384,102644.469943396,11.646708019,11.4284698557778,4.85436060416713,99.25917827617,107289.474271028,105279.064311425,-0.725029687,-0.285995914896791,-6678.973476644,-2634.59436802923
2008-05,102.012279166996,105.33499511164,9300.3,9318.0,,,,,,,,,,,,1.40556642360949,10.3860573514644,81.96986513,68.0690339196988,-17.59537077,98.4953278145593,-0.269666382452001,7.34,8.4208105,8.25,8.25,98.5031131446092,-17.59537077,99.6975694686082,9318.0,100.178969210529,105.372097068081,101.396861826462,100.030838931901,8.25,100.925372322384,426822.482472186,98.3726429848069,99.127991950332,2.93011517062957,66.6475177232637,100.631850870677,100.875961790161,67.7500529629534,1.67530446523449,17.0421937164612,37.4641800803424,38.0087945811658,1641.733,1664.3118247915,1.22021638271818,20.2385602396071,20.8629378507665,426.283,436.215558471916,0.312226394034269,3.94589103882693,74.9838309032514,75.4797668612514,5.79205589837959,18.1899508776309,49.393475881298,110.682940209279,108.772250633532,12.910251508,12.1323279957343,8.88361112716176,27.4531650428546,120069.212099852,112834.290058727,11.664174699,11.1538815507364,-2.40266902312064,82.9972820696461,108480.32395311,103734.444586314,1.246076809,0.978446444997871,11588.8881467427,9099.8454724137
2008-06,102.136030834043,106.264962725577,9283.5,9225.0,,,,,,,,,,,,1.04644758002176,11.2818439193158,82.8276368,68.7813406778957,-20.93870553,98.409149005794,-0.206646847928713,7.49,9.139762857,8.5,8.5,98.3998814032539,-20.93870553,99.8084666370738,9225.0,100.215467450456,106.024930534267,100.754272118343,100.191633673653,8.5,100.950211949606,418096.296784535,97.8312483437741,98.8396190648456,2.24606599254632,66.5991452493316,100.592957761782,100.818047242377,68.0755345319785,1.85034189528076,17.3337642278976,38.520018689625,38.7120872311923,1703.381,1697.25138680008,1.41352737199316,21.1691979824423,21.157841187889,453.047,442.824207442881,-1.18441097915238,1.71429985852756,75.5025054135081,74.5857762155081,-1.88849065530621,12.3267720198176,48.4606847049488,105.845176528715,105.146761783784,12.81844034,12.1401739448544,0.0646697742007387,27.0666629834145,118999.99089639,112703.304817056,12.11055691,11.545932312988,3.51492671379265,97.3164700629129,112428.355073985,107186.662627624,0.70788343,0.594241631866383,6571.635822405,5516.64218943156
2008-07,102.130331013181,107.884355755782,9145.3,9118.0,,,,,,,,,,,,1.37172964712668,12.0044163387365,83.96380805,69.7248347196656,-17.90374332,98.5714809594244,0.187975215777975,7.82,9.648686364,8.75,8.75,98.4636938704703,-17.90374332,100.005068041402,9118.0,100.219867207733,106.305030839566,100.011365055005,100.364822571065,8.75,100.978890105069,419718.840775137,97.3871835481,98.6030887470959,1.72900774477115,66.6152432573667,100.514461285874,100.701160523006,68.402474360977,1.05974543562209,15.6602393358221,39.0303426033297,39.1223368086589,1686.05,1699.93583749189,1.01999636214194,21.6419678299162,21.3736503983133,445.921,445.181732106028,0.91919977661588,2.74361886280011,77.4239587128683,75.2713685038683,-4.84542159161903,-1.37555771594757,46.1125602248087,97.3432130079364,99.4463505853462,12.527861831,11.5016765342784,-5.25937612983359,16.8542077175637,114571.054803044,105186.282408937,12.869784594,11.5657100201053,0.17129588656128,91.0608290445682,117698.041047508,105771.887846869,-0.341922763,-0.0640334858268642,-3126.98624446389,-585.605437932422
2008-08,101.955021738503,111.269789641662,9149.25,9153.0,,,,,,,,,,,,0.510798461814169,11.7465378078454,84.39269389,70.0809881029161,-10.73289089,98.9007336635731,0.443304856894245,8.4,9.8525015,9.0,9.0,98.6519932738223,-10.73289089,100.308982629867,9153.0,100.203503408528,106.141704823095,99.2006710962337,100.530369550239,9.0,100.997236909656,475672.295408361,97.0559257295319,98.4266448635765,1.39704785654841,66.7074038947224,100.396490743144,100.525494169039,68.7308924141505,-0.260868071072323,13.5488195163548,38.7934727135604,39.0202791232678,1682.811,1688.38921001735,-1.65697092367466,21.3359602155338,21.0194952258853,440.336,428.110207224052,1.01189743304076,4.40069083657692,77.7009780535736,76.0330375495736,-5.79701884518249,-0.473712194167843,43.4394064185804,101.140948996659,102.087042431915,12.466885809,11.5346683113433,0.286843200350146,21.7331182432553,114062.654987993,105533.564047558,12.326249588,11.2988563842821,-2.30728278124969,78.9468835337031,112775.939043009,103376.061773893,0.140636221,0.235811927061142,1286.71594498425,2157.50227366416
2008-09,101.506090543941,112.182479362787,9372.8,9378.0,,,,,,,,,,,,0.97182596288372,11.9292350212002,85.212844,70.7620533403457,-6.538681539,99.1975071941244,0.25814327251345,9.45,10.58809905,9.25,9.25,98.8843453209876,-6.538681539,100.712006236686,9378.0,100.175470325358,105.591493941918,98.3897508161728,100.663778545162,9.25,100.976431657255,421510.870891286,96.8214576120698,98.3017558409254,1.21199234821959,66.8656860686052,100.245969243846,100.301357173789,69.0608132925585,2.21064788283175,15.0428001634123,39.8539059308166,39.8828800975813,1778.139,1774.83977341811,2.91967884228139,22.1500786559057,21.6331969807499,479.738,470.679052089997,-2.59183801194593,-0.642864054234931,76.3571395497266,74.0623843807266,-10.388864212945,-15.8016786058185,38.9265454708448,108.685407628052,104.940168128908,12.277178043,11.4248631127548,-0.951958007153803,17.9936299038254,115071.53436143,107082.956983228,11.296068452,10.8870257371044,-3.64488788219857,62.1841278135751,105875.790386906,102041.914828732,0.981109591,0.537837375650396,9195.7439745248,5041.04215449605
2008-10,100.687747495691,109.17479374686,10100.0,10995.0,,,,,,,,,,,,0.450331126138688,11.5512845676151,85.59658396,71.0807168920322,-5.247376312,99.353099601065,0.0792720198521565,10.17,11.7847925,9.5,9.5,99.0995258731084,-5.247376312,101.150237884768,10995.0,100.172143295633,104.773128807912,97.670358454805,100.73891505813,9.5,100.932621573845,440591.521915322,96.7104505640484,98.242628135697,1.20537610508018,67.1095732286558,100.082965457645,100.058633184036,69.3922661276521,3.37782843975894,17.9086598969969,41.3471995834849,41.2300553641124,1812.49,1805.37114355381,2.69184208885786,22.602192808852,22.2155284822432,459.116,452.304194796401,-2.33836233182612,6.74691333537568,74.8836324183154,72.3305374823154,-24.5101754334543,-43.8258458868443,29.3855808857574,100.535455466555,95.6798099033267,10.789914257,10.1261306184492,-11.3675978564308,-0.341775240789935,108978.1339957,102273.919246336,10.732446784,10.5833515228348,-2.78932209404703,59.6755957157133,108397.7125184,106891.850380631,0.057467473,-0.45722090438563,580.4214773,-4617.93113429486
2008-11,99.7581241445259,95.9879669188326,11836.0,12151.0,,,,,,,,,,,,0.123066102788891,11.4808652190848,85.70192434,71.1681931601456,-3.652626327,99.3672678798285,0.097822679793081,10.83,12.3961805,9.5,9.5,99.2790102377974,-3.652626327,101.543605255784,12151.0,100.217751192532,103.809502536454,97.1336014886616,100.734507611495,9.5,100.859775009885,446994.97656271,96.7536102643508,98.2656170727304,1.41922993986661,67.4617280531946,99.9308544819602,99.83212934775,69.725282466334,1.73931933314367,18.6505342851687,42.1864813066712,41.9471776881262,1851.023,1837.11107406432,-1.51931658769943,22.2134420451792,21.8780042729674,463.59,456.656014518365,4.89980844898754,1.50423281839068,75.172439816072,75.874595269072,-12.9731434969961,-52.8506878095011,25.5733473100222,106.434397798033,102.02701560646,9.665708182,9.985107868376,-1.39266177167632,-0.940696273452372,114403.322042152,118183.736730098,9.081376305,9.78672933734602,-7.52712582370493,32.7554106227689,107487.16994598,115835.728436827,0.584331877,0.198378531029984,6916.152096172,2348.00829327089
2008-12,99.067263077753,97.6742915596074,11243.8,10950.0,,,,,,,,,,,,-0.0351185229874276,10.233323647007,85.67182709,71.1431999418709,-9.353850538,99.2894738507578,-0.349373864200309,11.16,12.171017,9.25,9.25,99.4420154553126,-9.353850538,101.84681997445,10950.0,100.281992700325,102.866359872078,96.8070394952705,100.645191125082,9.25,100.755819686554,468504.055557172,96.9204694503867,98.3544943191976,1.83470255106835,67.9023782522301,99.8075705281302,99.6485509546116,70.0598940938778,0.866086646677592,16.6986793952257,43.146270730219,42.3104765927412,1895.839,1836.91819564821,-1.2946895644354,22.1573731494277,21.5947520347386,456.787,440.535981821533,-2.47324176160283,-1.76509474548503,73.8757535404302,73.9980330924302,3.56935716197784,-52.3249711654653,26.48615141379,114.90665839436,119.427018632701,8.896498312,9.00258388727704,-9.83989350992127,-16.3878326173068,100030.447720466,101223.252711766,7.742369708,7.53814671951626,-22.9758332975369,5.4279200213336,87053.6565228104,84757.4140848969,1.154128604,1.46443716776078,12976.7911976552,16465.8386268686
2009-01,98.9063877740853,98.8984487643365,11178.5,11355.0,,,,,,,,,,,,-0.0702617208534132,8.23820395342028,85.61163259,71.0932135053216,-7.189752373,99.3243102663636,0.133081971126169,11.34,11.17897368,8.75,8.75,99.646150972919,-7.189752373,102.033926136501,11355.0,100.358255593288,102.091588712892,96.6693026797039,100.484928924658,8.75,100.621247437985,435000.76782613,97.1749674940472,98.490052246149,2.4280742580048,68.4074172156565,99.7162651928873,99.5125909516417,70.3961307935061,0.790238958839886,16.0071411432574,43.4125276865265,42.6448304624479,1874.145,1866.14468471277,-1.37425106578645,21.5375819424201,21.2979859247472,437.845,444.326343946513,1.51248030079606,-1.45784048785972,73.1861522029298,75.1172387659297,4.94951484092906,-48.7470665334812,27.7970874088064,110.295178663612,116.473672060632,7.280109646,8.3530892633898,-7.21453564909447,-28.6648732701077,81380.705677811,93375.0083308029,6.600569249,7.17165443109023,-4.86183543598556,-29.2464667237525,73784.4633499465,80168.3390579422,0.679540397,1.18143483229957,7596.2423278645,13206.6692728607
2009-02,99.1184101741208,95.00020964928,11866.3,11980.0,,,,,,,,,,,,0.210933379655125,7.75919100176024,85.7922161,71.2431728232738,-3.637141635,99.4817454342184,0.218178672857502,11.13,10.0104095,8.25,8.25,99.9147457902007,-3.637141635,102.070036847221,11980.0,100.427273694176,101.528096089506,96.6963045286435,100.282131394661,8.25,100.497704791147,395041.067158716,97.5092438248728,98.6681039348139,3.20827322326391,68.9722081724821,99.6529696689466,99.4183395083931,70.7340201472146,1.96968562943217,17.9435488966195,43.4628380680725,43.4847995597624,1900.208,1909.85689305151,1.04431185126763,21.0073228192681,21.5204033158407,434.761,449.776703956931,2.11342922093483,2.00777781121384,73.3099268019683,76.7047884399683,-3.34845920595399,-50.8983661398705,26.8663132764792,120.125732044521,123.482444521499,7.134319273,8.39676432538287,0.522861190823099,-26.3098608690017,84657.9727891999,99638.5245142908,5.939043327,6.79996606636739,-5.18274225695415,-37.304717586088,70474.4698311801,80690.4373333354,1.195275946,1.59679825901548,14183.5029580198,18948.0871809554
2009-03,99.5500129264329,96.0572233893926,11847.5,11575.0,,,,,,,,,,,,0.219259775013536,6.97434937631511,85.98032392,71.3993804437186,-1.42041399,99.7045780656675,0.135840886511674,10.65,9.4439705,7.75,7.75,100.241447782818,-1.42041399,101.934526445336,11575.0,100.459513341176,101.135316672349,96.8809999887378,100.067100749415,7.75,100.424704008216,427621.667643817,97.9301014161023,98.8922729766984,4.19936989766644,69.602436143207,99.6117642335956,99.3569817454782,71.0735873206831,1.71340307856655,19.2407571665832,43.9534708047472,44.2298694541279,1916.752,1930.84281199291,2.21361862000429,21.2526152103421,21.9967829707401,448.034,464.11837549693,-1.68581453241172,0.704035030196426,73.7519789413916,75.4116879693916,1.98218625937988,-45.5552118750086,27.3988536466475,131.439671949596,129.555274563859,8.614725871,8.96313080533157,6.74505628598635,-23.4874073812796,102062.964756672,106190.692216166,6.554129163,6.91838355134939,1.74144229289159,-36.5249510349472,77650.0452586425,81965.5491246119,2.060596708,2.04474725398218,24412.91949803,24225.1430915539
2009-04,100.130833929959,101.008993175605,10978.3,10713.0,,,,,,,,,,,,-0.306292111954625,6.04114307562572,85.71697297,71.180689773435,2.467550991,99.977421486548,0.237930959414933,10.09,8.9486765,7.5,7.5,100.604325805029,2.467550991,101.670042436368,10713.0,100.449606079037,100.869200686357,97.2092919804659,99.8637165264873,7.5,100.392869403237,427104.602286228,98.4111636051434,99.1485098897339,5.32909915177716,70.2801896268499,99.587801415595,99.3212994406287,71.4148548317508,0.853892176445426,19.327270279207,44.0964333561077,44.6075448490487,1912.623,1942.65232735365,2.14440793544321,21.6901885247166,22.4684837303069,452.937,469.374342562365,0.396932619749591,0.619562710297434,74.4769444500459,75.7110215580459,16.4760411159273,-31.6478056473527,31.9131000387619,126.051245865896,130.836309733464,8.453957057,9.07098768160268,1.20333930870396,-18.5909006408192,92810.0767588631,99584.0240649387,6.706761999,6.93308126779319,0.212444371357924,-39.334999739374,73628.8452536217,76113.4460822139,1.747195058,2.13790641380949,19181.2315052414,23470.5779827248
2009-05,100.733070524112,104.630698484579,10339.5,10340.0,,,,,,,,,,,,0.0438904439768026,4.61722047974291,85.75459453,71.2119312942023,5.939108062,100.270109089561,0.211943825901573,9.68,8.3507625,7.25,7.25,100.962131910363,5.939108062,101.354415656934,10340.0,100.412050046744,100.696070062312,97.6361236747262,99.6837942930648,7.25,100.389749616647,441152.511382102,98.903621484617,99.4108166968596,6.4872437399635,70.9711046446072,99.5778230393252,99.3064409434372,71.7578422096968,0.550570312970597,18.0072697452982,44.2152483061631,44.8531407483326,1927.07,1952.16912630451,0.129866171796318,21.9049547844841,22.4976626899881,456.955,465.330666753871,-0.284175302855154,0.0213337595714235,75.0958174452386,75.4958695332386,17.4808312318447,-24.0956937562208,37.4917751973876,120.51338995643,119.819715198368,9.208774,9.2994393582951,2.51848734350901,-23.3499179912973,95214.118773,96151.5532450922,7.641287,7.76119300809505,11.9443535754984,-30.417111094544,79007.0869365,80246.8551071988,1.567487,1.53824635020005,16207.0318365,15904.6981378934
2009-06,101.223569728101,106.03826965213,10209.3,10225.0,,,,,,,,,,,,0.114065106990579,3.65188953453275,85.8524106,71.2931592598231,9.065267067,100.556419365596,0.190453193816095,9.25,7.672518182,7.0,7.0,101.264992699316,9.065267067,101.043335614036,10225.0,100.385616813998,100.576580953595,98.0973338483309,99.5333032694054,7.0,100.399831739958,440615.997420208,99.3678574735727,99.6580911645684,7.57912040306302,71.6467746551892,99.5793559394619,99.3087235384967,72.1025656352146,0.673372033242594,16.6435924379169,44.9627069617257,45.1551692541628,1977.533,1968.87896576732,0.144949318156632,22.6195744072773,22.5302728986585,482.621,470.729191100144,-1.66514972230453,-0.465270942747692,75.9268754673545,74.2387502713545,10.3057286835228,-14.6615940743332,41.3555758278667,118.222021996163,122.698440390599,9.381479,9.39558047910461,1.03383781651038,-22.6075299927072,95778.3335547,95922.2997853227,7.935475,7.65745713571797,-1.33659699312828,-33.6783126027501,81015.6449175,78177.2771356855,1.446004,1.73812334338664,14762.6886372,17745.0226496372
