country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2011-Q1,-3497.991283,-3497.99128291,-851.7198949,-721.079675674505,24.681131816,75.0440983067658,2082.9022832,3027.03406818152,25.344,-49.277,74.621,-2242.127763,-1116.99279209622,-0.903300846810291,16.9506,16.9506,0.0,0.5,0.5,0.0,16.4506,16.4506,0.0,849.60768729,849.60768729,3523.5022277,3381.31070601081,13.963901727338,14.8817270728548,604.98572344,643.822779289444,16706.599,19339.9143874028,25.344,-49.277,74.621,21684.694638,24214.6555599931,4347.5989702,4347.5989702,4375.2221225,4102.39038168532,16.1947233936988,23.0287952670424,580.30459162,568.778680982678,14623.696717,16312.8803192213,23926.822401,25331.6483520893,349.36739955,-3213.754561,430.0,3643.754561,35.900902206,0.0,-35.90090221,3156.3980046,4629.2689556,1472.870951,50.553523127,745.91763214,-695.364109,-1159.49,3986.233380933,5862.54314414,-1876.309763,3.99406574766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.893332111425,,,,,,,,,,,,,-21531.56,0.0,21531.56,-35672.95,30875.34,66548.29,-57204.51,30875.34,88079.85,-6013.79,0.0,6013.79,113036.44,113325.73,289.29,2392.88,2392.88,0.0,0.0,0.0,0.0,-1147.77,650.0,1797.77,-33108.56,7546.6,40655.16,,0.0,,-8985.77,5618.0,14603.77,70115.86,128883.21,58767.35,-33608.7,12765.42,46374.12,14482.29,20521.18,6038.89,-19126.41,33286.6,52413.01,51298.34,51298.34,39069.49,244343.49,205274.0,16.681,19.965868419,10.5211443415946,30.5520443320085,66.648088026344,79.7515432688759,16.1475237837152,15.295,17.287522766,8.92190333260237,37.0382026152721,61.105792873936,69.0540958195509,13.9815809062132,1.386,2.678345653,5.542295152408,10.697447449325,2.16594287750206
2011-Q2,-3766.269118,-3766.26911818,-781.8153996,-727.572103652658,157.52041084,97.9343190725185,4899.5523256,3551.1716632188,40.461,-47.655,88.116,508.98821868,-844.735239541344,-0.644385517503853,2.35,2.35,0.0,1.2,1.2,0.0,1.15,1.15,0.0,868.29917642,868.29917642,3347.5953414,3572.00232199863,13.5593678831849,14.3760721611076,653.1884672,628.270271785966,22833.188,21274.8562772658,40.461,-47.655,88.116,27702.270985,26343.4280474704,4634.5682946,4634.5682946,4129.4107409,4299.57442565129,15.8141408092295,18.7164123360193,495.66805636,530.335952713447,17933.635674,17723.684614047,27193.282766,27188.1632870118,-342.003387,-631.5065663,404.0,1035.5065663,161.25613774,0.0,-161.2561377,497.61401852,4384.2560898,3886.6420713,287.59895489,372.54771316,-84.94875826,225.72,5462.83118243,5294.69635076,168.13483168,4.061985798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.492188741121,,,,,,,,,,,,,-22368.24,0.0,22368.24,-34888.35,31320.34,66208.69,-57256.59,31320.34,88576.93,-6551.94,0.0,6551.94,116209.82,116567.64,357.82,2399.6,2399.6,0.0,0.0,0.0,0.0,-957.11,703.0,1660.11,-33636.7,7960.84,41597.54,,0.0,,-11019.14,6627.0,17646.14,70661.77,133555.09,62893.32,-31835.81,12815.27,44651.08,15048.37,20948.92,5900.55,-16787.43,33764.19,50551.62,51695.06,51695.06,41760.86,250334.67,208573.82,22.793,20.324590495,1.79667655056081,16.2050429923786,92.597375068906,82.5633821369545,15.5050879398146,18.728,18.436893962,6.64855926183079,32.7220669369267,76.091172070576,74.891051545138,14.0642535474915,4.065,1.887696533,16.50620299833,7.67233059181646,1.44083439232317
2011-Q3,-3654.538581,-3654.53858078,-882.7801482,-926.483600604928,211.46585815,217.704967396294,2809.7430103,2867.94230908113,31.443,-44.865,76.308,-1516.10986,-1495.37490490751,-1.10060405088465,51.677,51.677,0.0,7.055,7.055,0.0,44.622,44.622,0.0,825.44949112,825.44949112,3450.4113952,3583.33984658546,13.3933817056547,14.2124136206098,704.90037456,716.360088229172,23303.707,21629.406856685,31.443,-44.865,76.308,28284.468261,26754.5562826196,4479.9880719,4479.9880719,4333.1915434,4509.82344719039,15.9640156899977,17.4534353626236,493.43451641,498.655120832878,20493.96399,18761.4645476039,29800.578121,28249.9311875271,-2005.556787,-1390.311276,329.0,1719.3112758,32.947157823,0.0,-32.94715782,1176.5613363,5621.4169549,4444.8556186,-252.4007028,-109.6788365,-142.7218663,-3153.52,2577.443409923,6054.4880579,-3477.044648,4.14697041833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.44291028049,,,,,,,,,,,,,-21915.3,0.0,21915.3,-35453.09,31653.34,67106.43,-57368.38,31653.34,89021.72,-6325.64,0.0,6325.64,122677.18,122967.65,290.47,2462.92,2462.92,0.0,0.0,0.0,0.0,-290.03,652.0,942.03,-36897.09,8123.47,45020.56,,0.0,,-12064.36,6377.0,18441.36,72962.76,139931.03,66968.27,-28134.28,12681.12,40815.4,13541.34,17691.52,4150.18,-14592.95,30372.64,44965.59,48589.54,48589.54,43265.33,250546.55,207281.22,23.272,21.463270127,5.60247269080341,23.8854181143948,96.528683637542,89.0226784939069,15.799769039527,21.419,19.49902337,5.76089123357296,35.268525710681,88.826714207125,80.8590501763818,14.3508860793242,1.853,1.964246757,7.701969430417,8.16362831752504,1.44888296020285
2011-Q4,-4154.268118,-4154.26811794,-636.1725944,-777.352657067911,140.77545693,143.759472964422,2558.7334676,2904.78304651854,41.368,-51.557,92.925,-2090.931788,-1883.07825552496,-1.35432300591713,0.7012462236,0.3,0.4012462236,0.2,0.2,0.0,0.5012462236,0.1,0.4012462236,692.50622376,692.50622376,4175.4723111,3960.3284008051,15.133610744943,15.9460087954586,666.10369143,640.725117325418,20276.215,20875.5314786464,41.368,-51.557,92.925,25810.297226,26169.0912205369,4846.7743417,4846.7743417,4811.6449056,4737.68105787301,16.8888223134253,21.3574410837768,525.3282345,496.965644360997,17717.481532,17970.7484321278,27901.229014,28052.1694760618,2023.4471459,-4116.358542,325.0,4441.3585416,2126.0772025,0.0,-2126.077203,3164.117366,4378.5032315,1214.3858655,-477.3716904,-1257.172268,779.80057731,-2020.62,4331.5887436,4398.5721391,-66.98339575,4.237536341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.195672366964,,,,,,,,,,,,,-22778.15,0.0,22778.15,-37625.51,31891.34,69516.85,-60403.66,31891.34,92295.0,-4805.54,0.0,4805.54,127718.59,128091.17,372.58,2471.41,2471.41,0.0,0.0,0.0,0.0,-470.36,444.0,914.36,-38856.46,7888.23,46744.69,-3210.568299,0.0,3210.568299,-12312.36,5934.0,18246.36,75810.62,144384.82,68574.2,-24409.65,12621.97,37031.62,15199.03,19247.96,4048.93,-9210.61,31869.93,41080.54,46375.93,46375.93,47766.73,254522.02,206755.28,20.234,21.22627096,-1.10420809875502,17.4981076391094,85.703554213736,89.9364949274092,15.2642830124853,18.52,18.738559901,-3.90000798793853,18.0643194375476,78.469003982703,79.4121220776909,13.4780558992686,1.714,2.487711059,7.234550231033,10.5243728497184,1.78622711321674
2012-Q1,-3756.498344,-3756.4983439,-1223.25852,-986.672255567934,150.0154753,197.256713204947,3047.2720055,4095.44377348765,48.331,-68.212,116.543,-1782.469383,-450.470112775341,-0.318029513728076,5.8,5.8,0.0,4.95,4.95,0.0,0.85,0.85,0.0,593.4153682,593.4153682,3842.8691196,3656.44871292161,14.4876834532854,15.2547543723303,630.86763175,675.669999772546,17652.115,20312.7914575647,48.331,-68.212,116.543,22719.26712,25238.3255384588,4349.9137121,4349.9137121,5066.1276392,4643.12096848954,18.0744984370899,25.7543348199075,480.85215645,478.4132865676,14604.842994,16217.347684077,24501.736502,25688.7956512342,-223.1690914,-4153.610511,516.0,4669.6105106,9.051,0.0,-9.051,3376.1848291,3047.2187149,-328.9661142,-382.3092181,1523.9045745,-1906.213793,669.8,3859.7604968,5864.5489709,-2004.788474,4.32759307366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.978121774963,,,,,,,,,,,,,-24338.84,0.0,24338.84,-41650.0,32503.34,74153.34,-65988.84,32503.34,98492.18,-4151.81,0.0,4151.81,131057.27,131317.15,259.88,2488.0,2488.0,0.0,0.0,0.0,0.0,-225.07,517.0,742.07,-37803.19,7859.47,45662.66,,0.0,,-12237.88,6131.0,18368.88,80260.98,147795.62,67534.64,-23844.9,12870.82,36715.72,16535.93,20305.2,3769.27,-7308.97,33176.02,40484.99,47290.72,47290.72,50102.08,260765.7,210663.62,17.604,20.593270335,-2.9821565276014,3.1423722867118,76.200740741743,89.1253017122848,14.5397198605083,15.236,16.977574633,-9.3976553017077,-1.79290079437863,65.922122650456,73.4572946454538,11.9836731583091,2.368,3.615695702,10.278618091287,15.6680070668311,2.55604670219913
2012-Q2,-3271.462858,-3271.46285805,-1028.77342,-1013.37029392897,197.89356087,134.682570590102,4601.25109,3392.29403444274,28.31,-65.438,93.748,498.90837314,-757.856546946133,-0.533005612305491,27.790299569,27.7,0.0902995688,5.6,5.6,0.0,22.190299569,22.1,0.0902995688,635.53414175,635.53414175,3354.2621307,3583.31479170754,14.9658660205711,15.785697280437,648.01072841,607.960198661513,20646.265,19116.4413739469,28.31,-65.438,93.748,25284.072001,23943.250506066,3906.9969998,3906.9969998,4383.0355504,4596.68508563651,18.6092270106412,21.4559669972239,450.11716754,473.27762807141,16045.01391,15724.1473395042,24785.163628,24701.1070530121,-262.2248202,-3611.947769,229.95596359,3841.9037328,0.588,0.0,-0.588,4143.3530391,4680.4241056,537.07106647,441.59212754,15.881544948,425.71058259,-698.83,4653.73019673,4394.856344218,258.87385252,4.435748833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.699042577996,,,,,,,,,,,,,-25687.77,0.0,25687.77,-37341.17,32694.29,70035.46,-63028.93,32694.29,95723.22,-4533.71,0.0,4533.71,136160.03,136475.38,315.35,2492.9,2492.9,0.0,0.0,0.0,0.0,-55.28,516.78,572.06,-36914.27,8023.84,44938.11,,0.0,,-14245.64,5325.0,19570.64,84279.73,152317.12,68037.39,-21417.38,12799.69,34217.07,16934.87,19855.88,2921.01,-4482.51,32655.57,37138.08,46347.88,46347.88,58582.46,264014.85,205432.4,20.618,18.410296156,-10.6004250101542,-9.41861209686331,91.461197312231,81.6561547995644,12.9469286120672,16.791,16.485883299,-2.89612235333238,-10.5821005806141,74.552219347907,73.1426884321208,11.5970825218235,3.827,1.924412857,16.908977964324,8.51346636744364,1.34984609024372
2012-Q3,-3329.344413,-3329.34441349,-1016.302307,-944.029411028334,167.06114937,178.216453294247,4244.9429883,4100.7204144338,10.758,-62.601,73.359,66.357416713,5.5630432097168,0.00377874421475798,38.655,38.655,0.0,10.16,10.16,0.0,28.495,28.495,0.0,471.20399761,471.20399761,3413.5738366,3678.57655973258,14.7242741697321,15.3784904027956,579.59486875,591.600818479539,21920.104,20241.6943081015,10.758,-62.601,73.359,26384.476703,24983.0756839237,3800.5484111,3800.5484111,4429.8761441,4622.60597076092,18.5070708891403,20.0401207779809,412.53371937,413.384365185292,17675.161012,16140.9738936677,26318.119286,24977.5126407139,-614.2978929,-3106.119562,55.329457025,3161.4490189,26.028,0.0,-26.028,2885.7750357,2375.5592541,-510.2157817,-169.0689336,-1570.429984,1401.36105,-1726.49,561.357777525,1080.8032532,-519.4454762,4.59700835433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.768647391058,,,,,,,,,,,,,-25973.74,0.0,25973.74,-37799.58,32778.62,70578.2,-63773.32,32778.62,96551.94,-3552.1,0.0,3552.1,138272.67,138500.85,228.18,2549.08,2549.08,0.0,0.0,0.0,0.0,-1.24,580.47,581.71,-37057.87,7975.02,45032.89,,0.0,,-13409.85,5761.0,19170.85,87047.58,154785.95,67738.37,-17935.97,12811.59,30747.56,17840.75,20471.63,2630.88,-95.21,33283.23,33378.44,45010.39,45010.39,64637.33,265858.18,201220.85,21.909,20.42730411,10.9558691338197,-4.82669234869664,100.671384646649,93.8859296470094,13.8726771709859,18.476,16.929457044,2.69062771436036,-13.177923207956,84.908435577315,77.8309151713556,11.5003724642673,3.433,3.497847066,15.762949069334,16.0550144756537,2.37230470671858
2012-Q4,-3396.535012,-3396.53501163,-828.8904772,-1153.15276347476,157.14201851,161.956466970704,3147.4467027,3452.45456463582,13.867,-68.559,82.426,-920.8367676,-935.276743498234,-0.624074058398619,-0.044164,-0.044164,0.0,3.607091,3.607091,0.0,-3.651255,-3.651255,0.0,555.33230357,555.33230357,3636.3956427,3328.76066523828,13.3778228477362,14.0208591455646,602.61557644,585.857788436402,19865.171,20412.7278603869,13.867,-68.559,82.426,24659.514523,24882.6786176316,3951.8673152,3951.8673152,4465.2861199,4481.91342871304,17.3596761092119,21.0795634426802,445.47355793,423.901321465698,16717.724297,16960.2732957511,25580.35129,25817.9553611298,401.71250656,-3397.406497,253.56415745,3650.9706545,2872.514466,0.0,-2872.514466,1322.2560294,-381.1446688,-1703.400698,374.71093949,145.6504539,229.06048558,-1549.2,1570.44489414,2093.2204104,-522.775516,4.78738718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.468036255984,,,,,,,,,,,,,-26530.3,0.0,26530.3,-39256.13,32919.19,72175.32,-65786.43,32919.19,98705.62,-2687.18,0.0,2687.18,138609.85,139055.14,445.29,2547.25,2547.25,0.0,0.0,0.0,0.0,-90.65,723.35,814.0,-35385.15,8229.83,43614.98,-3062.848545,0.0,3062.848545,-13294.33,4761.0,18055.33,89414.77,154593.22,65178.45,-23197.51,12765.55,35963.06,16846.0,20419.7,3573.7,-6351.51,33185.25,39536.76,43290.21,43290.21,57879.85,263987.87,206108.01,19.851,20.5511294,0.606175388260766,-3.18068850280992,94.991277074772,98.4204958839835,13.7177533925523,17.473,17.583085025,3.86089157674229,-6.16629496666036,83.58820463071,84.1901656562407,11.7343437479914,2.378,2.968044375,11.403072444062,14.2303302277428,1.98340964456089
2013-Q1,-3342.831092,-3342.83109242,-1730.276348,-1457.9296672449,175.66941958,263.281387595474,1011.6118351,1853.85954711828,18.612,-54.502,73.114,-3885.826185,-2683.61982495115,-1.77692492464502,9.1479187184,8.987781,0.1601377184,8.1321625,8.1321625,0.0,1.0157562184,0.8556185,0.1601377184,558.61935518,558.61935518,3401.6055688,3272.79102809166,13.9262154456924,14.7039065487082,581.82481638,684.347542950713,16467.468853,18985.1784254695,18.612,-54.502,73.114,21009.518593,23500.9363516919,3901.4504476,3901.4504476,5131.8819164,4730.72069533656,18.0668355171757,24.9268845537241,406.1553968,421.066155355239,15455.857018,17131.3188783512,24895.344779,26184.556176643,-782.8245368,-1941.493385,243.60749223,2185.100877,-12.23927698,0.0,12.239276981,148.01197902,517.68364892,369.6716699,-30.35319484,248.13108847,-278.4842833,-2583.43,-1864.73133067,2802.90363537,-4667.634966,4.99903034533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.983891227087,,,,,,,,,,,,,-26754.34,0.0,26754.34,-38382.1,33925.79,72307.89,-65136.44,33925.79,99062.23,-2119.24,0.0,2119.24,138889.41,139048.53,159.12,2567.32,2567.32,0.0,0.0,0.0,0.0,-53.89,683.95,737.84,-34040.12,8263.65,42303.77,,0.0,,-14223.13,4879.0,19102.13,90168.73,154758.5,64589.77,-21395.28,12751.34,34146.62,19062.3,22747.67,3685.37,-2332.98,35499.01,37831.99,40445.77,40445.77,61025.85,264629.08,203603.23,16.449,19.1913709,-6.61646605173923,-6.80756097596288,82.283105193931,95.9283296798109,12.7060101274343,16.152,18.418606626,4.75184872172339,8.4878554454946,80.762647682685,92.1007042396634,12.1990290534505,0.297,0.772764274,1.520457511246,3.82762544014753,0.506981073983769
2013-Q2,-3280.780997,-3280.78099708,-1276.945329,-1259.40141339912,452.42215477,317.073401395696,3779.558493,2603.80582172936,31.18,-41.086,72.266,-325.7456782,-1619.30318735406,-1.04967378831093,0.9,0.9,0.0,0.6321625,0.6321625,0.0,0.2678375,0.2678375,0.0,633.61722922,633.61722922,3222.5037508,3475.71822801389,13.332267256262,14.0803000286528,860.02230872,751.381155724315,22803.208976,21209.2545420333,31.18,-41.086,72.266,27519.352265,26069.9711549915,3914.3982263,3914.3982263,4499.4490797,4735.11964141301,17.1009163435227,19.1277899738802,407.60015395,434.307754328618,19023.650483,18605.448720304,27845.097943,27689.2743423456,-408.9720409,-2920.376913,331.12257854,3251.4994912,-14.42174173,0.0,14.421741733,3965.7813924,3076.3483673,-889.4330251,404.36368719,-540.8936932,945.25738036,-2710.69,1086.7228913,1821.1727729,-734.4498816,5.226475589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.2741657591,,,,,,,,,,,,,-27027.3,0.0,27027.3,-37519.0,34229.92,71748.92,-64546.31,34229.92,98776.23,-1732.43,0.0,1732.43,139732.42,139888.73,156.31,2551.96,2551.96,0.0,0.0,0.0,0.0,-103.5,553.05,656.55,-31386.55,8210.0,39596.55,,0.0,,-13785.79,6834.0,20619.79,94201.65,157484.69,63283.04,-19113.19,12787.05,31900.24,20117.08,23278.05,3160.97,1003.88,36065.1,35061.22,37005.08,37005.08,65931.88,264784.79,198852.91,22.771,20.807562333,8.42144858447814,13.0213341311118,119.055694133411,108.762744466244,13.4895484793122,19.864,19.307244363,4.82467406489688,17.1137998057474,103.853812013006,100.90405446063,12.5148564527836,2.907,1.50031797,15.201882120405,7.85869000561379,0.974692026528582
2013-Q3,-3262.521875,-3262.52187483,-1353.915515,-1369.86115100042,231.30265286,255.119636917078,1363.0301405,1492.74231426579,-69.785,-145.807,76.022,-3022.104597,-2884.52107464755,-1.867186439061,45.24743,45.24743,0.0,12.6021625,12.6021625,0.0,32.6452675,32.6452675,0.0,608.67688157,608.67688157,3185.8523101,3353.93413396431,14.1052196425198,14.9111314859223,653.85902171,676.466590254645,20605.215959,19138.8869985619,-69.785,-145.807,76.022,25053.604173,23777.9646043509,3871.1987564,3871.1987564,4539.7678255,4723.79528496473,17.7170101161483,19.0891290655169,422.55636885,421.346953337567,19242.185819,17646.1446842961,28075.70877,26662.4856789984,-1249.119557,-2512.581248,319.56398777,2832.1452357,1.573558069,0.0,-1.573558069,667.6398288,607.77571791,-59.86411089,-68.04148206,-257.730457,189.68897494,-2584.9,-1724.028218311,2514.55066781,-4238.578886,5.56835209266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.226307686355,,,,,,,,,,,,,-27505.53,0.0,27505.53,-33867.98,34540.48,68408.46,-61373.52,34540.48,95914.0,-2077.0,0.0,2077.0,140345.18,140532.02,186.84,2551.13,2551.13,0.0,0.0,0.0,0.0,-782.33,371.79,1154.12,-32596.7,8020.17,40616.87,,0.0,,-13517.47,6716.0,20233.47,93866.64,157819.32,63952.68,-19965.0,12933.94,32898.94,19354.97,23910.11,4555.14,-610.05,36844.04,37454.09,34741.17,34741.17,64547.25,263945.02,199397.77,20.676,19.090242748,-8.25334346001884,-6.5454616761957,115.070868253312,106.27429005423,12.3542245923706,20.091,18.168148413,-5.89983701756497,7.31678142884687,111.72714531805,101.119524745316,11.7549909647945,0.585,0.922094335,3.34372293526199,5.15476530891338,0.599233627576158
2013-Q4,-3278.69361,-3278.69361045,-967.7789234,-1241.72388355555,-125.2595638,-101.339762498248,-1518.965228,-1315.17244311343,-14.76,-98.903,84.143,-5890.697325,-5936.92969961723,-3.87130052046183,0.116175,0.116175,0.0,0.6321625,0.6321625,0.0,-0.5159875,-0.5159875,0.0,625.79154975,625.79154975,3869.9301387,3577.44837833014,16.5768955496631,17.7344096117153,799.2717466,782.782604480328,16052.334572,16594.9083939353,-14.76,-98.903,84.143,21347.328007,21580.9309264957,3904.4851602,3904.4851602,4837.709062,4819.17226188569,17.5128885466938,21.5882330708679,924.5313104,884.122366978576,17571.2998,17910.0808370487,27238.025332,27517.8606261129,-633.0194448,-1557.237454,-4.321199809,1552.9162544,-7.2892109,0.0,7.2892108998,274.0818998,-309.1564971,-583.2383969,190.589827,1479.6378193,-1289.047992,-3944.74,-4074.917080809,2449.3156768,-6524.232758,6.04355263166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.824123327458,,,,,,,,,,,,,-27411.58,0.0,27411.58,-26408.92,34517.16,60926.08,-53820.5,34517.16,88337.66,-3588.53,0.0,3588.53,139942.04,140110.91,168.87,2568.64,2568.64,0.0,0.0,0.0,0.0,-841.78,369.34,1211.12,-32559.91,7997.14,40557.05,-2893.689937,0.0,2893.689937,-12553.15,6355.0,18908.15,94503.92,157031.69,62527.77,-27163.39,13501.89,40665.28,20664.17,25982.91,5318.74,-6499.23,39484.79,45984.02,30600.44,30600.44,61196.1,261634.08,200437.98,16.068,16.874824018,-11.6049793564417,-17.888580770651,96.871202448664,101.873807287893,10.9917086450176,18.335,18.548000596,2.09075891700775,5.48774899073776,110.47407155402,111.966834988189,12.0806992578278,-2.267,-1.673176578,-13.602869105356,-10.0930277002967,-1.08899061281022
2014-Q1,-2782.570183,-2782.57018297,-1550.790078,-1284.87691477906,302.69830442,363.930281621473,-2016.892698,-1453.55290341841,10.481,-58.082,68.563,-6047.554655,-5157.06971954599,-3.81722383889768,3.240938,3.240938,0.0,1.512925,1.512925,0.0,1.728013,1.728013,0.0,616.82647313,616.82647313,3413.5694658,3289.04787705849,15.9130368764658,17.0276703394746,654.88495273,736.161604675445,13846.469446,16026.8527217076,10.481,-58.082,68.563,18531.750338,20668.8886765715,3399.3966561,3399.3966561,4964.3595438,4573.92479183755,17.7105713626688,23.8353460748802,352.18664831,372.231323053972,15863.362144,17480.405625126,24579.304992,25825.9583961175,1543.2895297,-38.74593729,1089.7586905,1128.5046278,35.763898873,0.0,-35.76389887,397.32969639,-85.64034663,-482.970043,13.295603818,1177.0603738,-1163.76477,-3733.12,-2679.942153439,1822.5949586,-4502.537112,7.58192070733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3175497688,,,,,,,,,,,,,-27039.75,0.0,27039.75,-17398.93,35597.92,52996.85,-44438.68,35597.92,80036.6,-2621.07,0.0,2621.07,140944.62,141089.57,144.95,2553.56,2553.56,0.0,0.0,0.0,0.0,-768.62,260.74,1029.36,-32325.69,7960.56,40286.25,,0.0,,-13655.97,5733.0,19388.97,94677.25,157336.69,62659.44,-26930.4,13407.71,40338.11,21691.07,25402.83,3711.76,-5239.33,38810.54,44049.87,27007.32,27007.32,69385.49,258752.47,189366.98,13.836,16.311167055,-3.34022424410921,-15.00780668566,105.174268555096,123.857525392254,12.0917117372645,16.576,18.379321323,-0.909420247896567,-0.213291394933992,125.576321960425,139.26358372511,13.5957432103494,-2.74,-2.068154268,-20.402053405329,-15.4060583328554,-1.50403147308494
2014-Q2,-2984.597742,-2984.59774164,-1195.291775,-1209.136204217,523.04884139,424.1193873819,4303.1765019,3389.5837589278,3.312,-70.12,73.432,646.33582656,-380.030799547295,-0.271720143754166,16.571612592,2.734637,13.836975592,0.554606,0.554606,0.0,16.017006592,2.180031,13.836975592,700.24815006,700.24815006,3098.8565088,3351.74311265399,13.790726760724,14.6939027433688,872.40936811,793.642438192149,20864.058567,19458.6917404459,3.312,-70.12,73.432,25535.572594,24304.325441352,3684.8458917,3684.8458917,4294.1482839,4560.87931687099,18.4768007411678,20.5904676812254,349.36052672,369.523050810248,16560.882065,16069.1079815181,24889.236767,24684.3562408993,-230.7394367,1743.9044694,247.04214629,-1496.862323,-163.0849054,0.0,163.08490537,-7460.409634,2783.8415517,10244.251186,9.3317572096,-4117.861709,4127.1934667,2184.01,5061.1405497996,4629.527154,431.61339644,8.00619166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.75482508392,,,,,,,,,,,,,-25812.09,0.0,25812.09,-20848.44,35895.96,56744.4,-46660.53,35895.96,82556.49,-2611.93,0.0,2611.93,142188.12,142397.32,209.2,2549.64,2549.64,0.0,0.0,0.0,0.0,-1033.88,320.33,1354.21,-33072.6,8081.77,41154.37,,0.0,,-11867.77,7119.0,18986.77,96866.14,160147.73,63281.59,-32635.76,13616.5,46252.26,16736.4,27561.98,10825.58,-15899.35,41178.48,57077.83,29278.34,29278.34,60972.65,266500.51,205527.86,20.862,18.881937508,15.7608002194543,-9.25444698510422,167.065753675,151.188485262217,13.5019275537292,17.281,16.624321436,-9.54877416939102,-13.8959391436589,138.36660465,133.078151738695,11.88457944164,3.581,2.257616072,28.699149025,18.1103335235221,1.61734811208917
2014-Q3,-2992.040381,-2992.04038129,-1120.54936,-1088.32409857744,423.18612653,454.795713306132,1849.5775945,1983.32395639974,12.447,-61.65,74.097,-1839.826021,-1642.24481016156,-1.15534793005427,51.75176833,49.190887,2.5608813297,12.05396,12.05396,0.0,39.69780833,37.136927,2.5608813297,686.23690481,686.23690481,3199.753625,3365.39211723573,15.2126303996336,16.3334610325323,814.80109006,831.837753088276,18534.448505,17238.8883260376,12.447,-61.65,74.097,23235.240125,22122.3551011717,3678.2772861,3678.2772861,4320.3029853,4453.71621581317,18.7409686358288,20.5678039450128,391.61496353,377.042039782143,16684.870911,15255.5643696379,25075.066145,23764.5999113332,-366.8544715,-2054.937295,377.71917038,2432.6564654,-34.4640221,0.0,34.464022099,1350.3534575,-705.0566702,-2055.410128,162.02038528,607.1452094,-445.1248241,-982.81,-1182.59113664,984.3915468,-2166.982684,8.252839196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.08232318313,,,,,,,,,,,,,-25897.18,0.0,25897.18,-22723.18,36098.68,58821.86,-48620.36,36098.68,84719.04,-3060.54,0.0,3060.54,142729.22,142879.74,150.52,2628.69,2628.69,0.0,0.0,0.0,0.0,-1301.36,298.02,1599.38,-30724.93,8111.86,38836.79,,0.0,,-12651.96,5476.0,18127.96,99252.41,159096.29,59843.88,-36199.91,13788.39,49988.3,16817.98,28509.77,11691.79,-19381.93,42298.16,61680.09,27865.53,27865.53,56055.1,265358.65,209303.56,18.522,17.392106851,-7.89024249428206,-8.89530803466554,152.776334585256,143.45191709041,12.2286317213575,17.433,15.990106291,-3.81498365176341,-11.9882448804829,143.807153701215,131.949205145631,11.2480771841817,1.089,1.40200056,8.969180884041,11.5027119447792,0.980554537175771
